width	reads.per.mb.bpr	type
7565	243	diploid
129064	243	diploid
72903	243	diploid
104832	243	diploid
71677	243	diploid
4759	243	diploid
6900	243	diploid
9972	243	diploid
13072	243	diploid
337578	225	diploid
2474694	225	diploid
2868	225	diploid
51286	225	diploid
16253	225	diploid
36455	225	diploid
76580	225	diploid
6369	225	diploid
10468	225	diploid
459344	225	diploid
37478	225	diploid
42518	225	diploid
21120	225	diploid
15979	225	diploid
232809	225	diploid
4528	225	diploid
2912	225	diploid
332414	225	diploid
8058	225	diploid
474	225	diploid
168	225	diploid
82182	225	diploid
93019	225	diploid
265881	225	diploid
9735	225	diploid
248233	225	diploid
401011	225	diploid
111286	225	diploid
24495	225	diploid
308792	225	diploid
1638	225	diploid
1577	225	diploid
486022	225	diploid
83605	225	diploid
45277	274	diploid
274327	274	diploid
18274	274	diploid
169091	274	diploid
11529	274	diploid
30692	274	diploid
227666	274	diploid
28050	274	diploid
161617	274	diploid
74029	274	diploid
1940928	274	diploid
5936	274	diploid
5650355	274	diploid
47852	274	diploid
98904	274	diploid
30152	274	diploid
93211	274	diploid
453	274	diploid
475203	274	diploid
784	274	diploid
4357	274	diploid
16541	274	diploid
39	274	diploid
294778	274	diploid
4719	274	diploid
66420	274	diploid
4388	274	diploid
130701	274	diploid
90522	274	diploid
59513	274	diploid
5739	274	diploid
5138	274	diploid
1	274	diploid
32900	274	diploid
201912	274	diploid
2153974	274	diploid
42962	274	diploid
57961	274	diploid
33355	274	diploid
160190	274	diploid
1866	274	diploid
477109	274	diploid
126112	274	diploid
424974	274	diploid
30771	274	diploid
491	274	diploid
109738	274	diploid
55352	239	diploid
1625	239	diploid
3271	239	diploid
25546	239	diploid
148080	239	diploid
507	239	diploid
6788	239	diploid
17673	239	diploid
18912	239	diploid
2855	239	diploid
153210	239	diploid
12877	239	diploid
5635	239	diploid
11865	239	diploid
3563	239	diploid
13025	239	diploid
1411	239	diploid
140410	239	diploid
176493	239	diploid
3214	239	diploid
1588	239	diploid
10110	239	diploid
1906	239	diploid
6539	239	diploid
120346	239	diploid
30095	239	diploid
17292	239	diploid
8094	239	diploid
2151445	239	diploid
13124	239	diploid
97782	239	diploid
68539	239	diploid
2227	239	diploid
2166	239	diploid
13597	239	diploid
16769	239	diploid
21171	239	diploid
4729	239	diploid
8657	239	diploid
21477	229	diploid
6435	229	diploid
209	229	diploid
1664	229	diploid
12232	229	diploid
115	229	diploid
7908	229	diploid
1	229	diploid
31692	229	diploid
53354	229	diploid
707	229	diploid
26597	229	diploid
10632	229	diploid
1701	229	diploid
168	229	diploid
24	229	diploid
6215	229	diploid
7599	229	diploid
95684	229	diploid
15394	229	diploid
2969	229	diploid
16588	229	diploid
2617	229	diploid
311	229	diploid
133	229	diploid
1163	229	diploid
757	229	diploid
872	229	diploid
40227	229	diploid
13553	229	diploid
9439	229	diploid
15286	229	diploid
7870	229	diploid
71286	209	diploid
3911	209	diploid
2859819	209	diploid
17249	209	diploid
215625	209	diploid
18301	209	diploid
75931	209	diploid
171655	209	diploid
126980	209	diploid
346859	209	diploid
347691	209	diploid
432173	209	diploid
96584	209	diploid
8041	209	diploid
53644	209	diploid
2009	209	diploid
278113	209	diploid
106673	209	diploid
12256	209	diploid
2904	209	diploid
99077	209	diploid
22421	209	diploid
2173743	209	diploid
6993	209	diploid
73478	209	diploid
2150	209	diploid
9958	209	diploid
2631	209	diploid
52332	209	diploid
4269	209	diploid
22851	209	diploid
10441	238	diploid
517	238	diploid
249831	238	diploid
4203	238	diploid
175	238	diploid
7024	238	diploid
163417	238	diploid
626	238	diploid
558172	238	diploid
15767	238	diploid
19963	238	diploid
344896	238	diploid
14092	238	diploid
15242	238	diploid
45152	238	diploid
112837	238	diploid
289646	238	diploid
18803	238	diploid
19068	238	diploid
31030	238	diploid
2977587	238	diploid
153890	238	diploid
1455	238	diploid
55438	238	diploid
4819	238	diploid
228514	238	diploid
12505	238	diploid
507522	238	diploid
2156	238	diploid
125189	238	diploid
36818	238	diploid
89212	238	diploid
345300	238	diploid
15334	238	diploid
77157	238	diploid
17556	238	diploid
18414	125	diploid
349237	125	diploid
404108	125	diploid
319273	125	diploid
47496	125	diploid
11782	125	diploid
513928	125	diploid
6633	125	diploid
710237	125	diploid
400439	125	diploid
1418479	125	diploid
648634	125	diploid
1020083	125	diploid
1912	125	diploid
2187263	125	diploid
276373	125	diploid
16471	125	diploid
30382	125	diploid
580042	125	diploid
14103	125	diploid
126023	125	diploid
13188	125	diploid
2059	125	diploid
8430	125	diploid
9902	125	diploid
11729	125	diploid
22214	125	diploid
32410	125	diploid
430864	125	diploid
406456	125	diploid
208734	294	diploid
221568	294	diploid
24047	294	diploid
3150	294	diploid
19317	294	diploid
3322	294	diploid
137133	294	diploid
87145	294	diploid
90522	294	diploid
28816	294	diploid
1489	294	diploid
202133	294	diploid
252641	294	diploid
338	294	diploid
167465	294	diploid
6032	294	diploid
1808	294	diploid
12080	294	diploid
1310	294	diploid
1936	294	diploid
143147	294	diploid
1121	294	diploid
184347	294	diploid
191	294	diploid
63497	294	diploid
51674	294	diploid
194481	294	diploid
55143	294	diploid
229589	294	diploid
7471	294	diploid
116568	294	diploid
9628	294	diploid
91435	294	diploid
464166	294	diploid
56660	294	diploid
22605	294	diploid
3057	294	diploid
1331	294	diploid
177763	239	diploid
15571	239	diploid
108968	239	diploid
167543	239	diploid
31904	239	diploid
18234	239	diploid
170349	239	diploid
795	239	diploid
20434	239	diploid
7664	239	diploid
121124	239	diploid
115799	239	diploid
19665	239	diploid
201751	239	diploid
157561	239	diploid
318961	239	diploid
38578	239	diploid
279	239	diploid
25847	239	diploid
3474	239	diploid
10999	239	diploid
841904	239	diploid
10355	239	diploid
672	239	diploid
14172	239	diploid
9602	239	diploid
42664	239	diploid
41547	239	diploid
2969	239	diploid
12387	239	diploid
134551	239	diploid
3057	239	diploid
123999	239	diploid
15077	239	diploid
23358	239	diploid
2047	239	diploid
16308	239	diploid
4213	239	diploid
33772	239	diploid
15068	239	diploid
34906	239	diploid
6958	239	diploid
1	239	diploid
2031	239	diploid
10166	239	diploid
35250	239	diploid
7189	239	diploid
12381	239	diploid
23750	239	diploid
10941	239	diploid
1680	239	diploid
32444	239	diploid
291778	239	diploid
8333	239	diploid
792	239	diploid
32037	239	diploid
54143	239	diploid
204994	239	diploid
663	239	diploid
33113	239	diploid
71161	239	diploid
29695	239	diploid
1135675	239	diploid
88810	239	diploid
3120	239	diploid
33469	239	diploid
2042	239	diploid
614	239	diploid
1166	239	diploid
14436	239	diploid
21565	233	diploid
6889	233	diploid
22928	233	diploid
19837	233	diploid
81865	233	diploid
27886	233	diploid
1324	233	diploid
4620	233	diploid
17282	233	diploid
112374	233	diploid
300	233	diploid
12822	233	diploid
13149	233	diploid
6164	233	diploid
76387	233	diploid
2554	233	diploid
28650	233	diploid
25640	233	diploid
102126	233	diploid
25922	233	diploid
72745	233	diploid
2737	233	diploid
63028	233	diploid
16887	233	diploid
8700	233	diploid
341803	233	diploid
37883	233	diploid
11204	233	diploid
26763	233	diploid
39170	233	diploid
73964	233	diploid
1069	233	diploid
30603	233	diploid
12339	233	diploid
8604	233	diploid
1048	233	diploid
993	233	diploid
8594	233	diploid
8515	233	diploid
358	233	diploid
81400	233	diploid
68610	233	diploid
3002	233	diploid
2151976	233	diploid
9437	233	diploid
10759	233	diploid
18109	233	diploid
170433	233	diploid
12198	233	diploid
94358	296	diploid
88248	296	diploid
83661	296	diploid
3216051	296	diploid
8942	296	diploid
33619	296	diploid
11149	296	diploid
549	296	diploid
23353	296	diploid
90933	296	diploid
124642	296	diploid
24757	296	diploid
16051	296	diploid
91856	296	diploid
6270	296	diploid
230558	296	diploid
2132	296	diploid
166083	296	diploid
102254	296	diploid
118	296	diploid
210956	296	diploid
7253	296	diploid
246028	296	diploid
19773	296	diploid
8659	296	diploid
91780	296	diploid
3176	296	diploid
4426	296	diploid
9647	296	diploid
482981	296	diploid
10666	296	diploid
97	296	diploid
2950	296	diploid
9877	296	diploid
668871	296	diploid
260345	296	diploid
50070	175	diploid
30242	175	diploid
4029	175	diploid
20582	175	diploid
3984	175	diploid
48089	175	diploid
58479	175	diploid
28119	175	diploid
689	175	diploid
84636	175	diploid
1609	175	diploid
2117	175	diploid
314876	175	diploid
99241	175	diploid
1280	175	diploid
85571	175	diploid
5525	175	diploid
1720	175	diploid
4539	175	diploid
6658	175	diploid
4572	175	diploid
19405	175	diploid
304	175	diploid
28567	175	diploid
21947	175	diploid
1198	175	diploid
87426	175	diploid
6560	175	diploid
142972	175	diploid
6551	175	diploid
47536	175	diploid
9915	175	diploid
31601	175	diploid
1128	175	diploid
12272	111	diploid
78334	111	diploid
13541	111	diploid
178954	111	diploid
726894	111	diploid
45405	111	diploid
687123	111	diploid
5755	111	diploid
797957	111	diploid
60556	111	diploid
141529	111	diploid
218026	111	diploid
117562	111	diploid
114773	111	diploid
224339	111	diploid
270838	111	diploid
46428	159	diploid
49280	159	diploid
47937	159	diploid
56218	159	diploid
62703	159	diploid
11741	159	diploid
61962	159	diploid
611637	159	diploid
107317	159	diploid
18881	159	diploid
1210	159	diploid
188655	159	diploid
22958	159	diploid
156063	159	diploid
3340	159	diploid
32115	159	diploid
2797268	159	diploid
12754	159	diploid
49627	159	diploid
692095	159	diploid
360495	159	diploid
57705	159	diploid
304753	159	diploid
118	159	diploid
149261	159	diploid
8548	159	diploid
339782	159	diploid
984	159	diploid
205654	159	diploid
23050	159	diploid
46784	50	diploid
104525	50	diploid
37519	50	diploid
2717	50	diploid
299029	50	diploid
2029	50	diploid
1686	50	diploid
330853	50	diploid
99610	50	diploid
51618	50	diploid
53927	50	diploid
23483	50	diploid
63041	142	diploid
268169	142	diploid
43040	142	diploid
161949	142	diploid
12294	142	diploid
12477	142	diploid
1094	142	diploid
93933	142	diploid
145482	142	diploid
3694	142	diploid
1409	142	diploid
189628	142	diploid
282614	142	diploid
302711	142	diploid
47419	142	diploid
84320	142	diploid
209932	142	diploid
574611	142	diploid
118947	142	diploid
16674	142	diploid
2276	142	diploid
133702	142	diploid
25259	142	diploid
77646	142	diploid
105243	142	diploid
194085	142	diploid
10797	142	diploid
184183	142	diploid
623877	270	diploid
552027	270	diploid
85578	270	diploid
838	270	diploid
34327	270	diploid
9088	270	diploid
547	270	diploid
12242	270	diploid
3468	270	diploid
5197	270	diploid
979	270	diploid
40872	270	diploid
7821	270	diploid
152093	270	diploid
307	270	diploid
23031	270	diploid
4335	270	diploid
95246	270	diploid
23686	270	diploid
24288	270	diploid
29492	270	diploid
98178	270	diploid
46250	270	diploid
10036	270	diploid
9835	270	diploid
80970	270	diploid
15656	270	diploid
29589	270	diploid
16057	270	diploid
21553	270	diploid
19113	270	diploid
8804	270	diploid
19818	270	diploid
31340	270	diploid
224571	270	diploid
33896	270	diploid
182	270	diploid
1423	270	diploid
9607	270	diploid
116648	270	diploid
1533	270	diploid
21109	270	diploid
92307	270	diploid
129719	270	diploid
9152	270	diploid
9402	270	diploid
13131	270	diploid
37844	270	diploid
9454	270	diploid
1106	270	diploid
2510	270	diploid
2800	270	diploid
11641	270	diploid
2158220	270	diploid
18381	270	diploid
9876	270	diploid
23987	270	diploid
26758	270	diploid
6365	270	diploid
2028	270	diploid
27340	270	diploid
4315	270	diploid
21136	270	diploid
14189	270	diploid
2884532	270	diploid
4644	270	diploid
384	270	diploid
23021	270	diploid
2470	270	diploid
194829	270	diploid
7730	270	diploid
1548	270	diploid
2656	270	diploid
24220	270	diploid
1746	270	diploid
7690	270	diploid
19013	270	diploid
22935	270	diploid
6794	270	diploid
20978	270	diploid
19792	270	diploid
378693	270	diploid
13055	119	diploid
9568	119	diploid
13661	119	diploid
144303	119	diploid
11400	119	diploid
28935	119	diploid
312908	119	diploid
31041	119	diploid
36397	119	diploid
394955	119	diploid
349816	119	diploid
207506	119	diploid
4035	119	diploid
2156111	119	diploid
24171	119	diploid
6364	119	diploid
270955	119	diploid
643278	119	diploid
10385	119	diploid
463246	119	diploid
66309	119	diploid
9058	119	diploid
2744	119	diploid
22690	140	diploid
176374	140	diploid
16578	140	diploid
75017	140	diploid
1750	140	diploid
85547	140	diploid
3184	140	diploid
56570	140	diploid
232610	140	diploid
65201	140	diploid
924	140	diploid
249967	140	diploid
199243	140	diploid
62659	140	diploid
51630	140	diploid
4291	140	diploid
315203	140	diploid
3111395	140	diploid
99299	140	diploid
1106419	140	diploid
10207	140	diploid
1125363	140	diploid
336897	140	diploid
15904	140	diploid
183079	152	diploid
28254	152	diploid
3745	152	diploid
5376	152	diploid
848273	152	diploid
4793	152	diploid
905915	152	diploid
685	152	diploid
172349	152	diploid
264719	152	diploid
15779	152	diploid
121549	152	diploid
17964	152	diploid
270	152	diploid
771629	152	diploid
35322	152	diploid
11205	152	diploid
413016	152	diploid
360554	152	diploid
19483	152	diploid
2609	152	diploid
110971	152	diploid
249046	152	diploid
634	152	diploid
7258	152	diploid
351850	152	diploid
539004	152	diploid
289775	152	diploid
32045	152	diploid
172760	152	diploid
2938821	146	diploid
205706	146	diploid
300910	146	diploid
2825310	146	diploid
80084	146	diploid
58265	146	diploid
15260	146	diploid
502935	146	diploid
203202	146	diploid
457674	146	diploid
1330	146	diploid
40295	146	diploid
22166	146	diploid
2939	146	diploid
1367	146	diploid
216456	146	diploid
4361	146	diploid
4479	146	diploid
252557	146	diploid
283314	146	diploid
129000	146	diploid
379171	146	diploid
114917	146	diploid
129962	143	diploid
52236	143	diploid
70541	143	diploid
167373	143	diploid
1452901	143	diploid
3874	143	diploid
22553	143	diploid
738834	143	diploid
1894346	143	diploid
176817	143	diploid
25230	143	diploid
18706	143	diploid
509186	143	diploid
3986	143	diploid
360596	143	diploid
167	143	diploid
49254	143	diploid
22635	143	diploid
3471	143	diploid
25342	143	diploid
293653	143	diploid
36002	143	diploid
33120	143	diploid
2628	143	diploid
107900	143	diploid
17973	143	diploid
1193	305	diploid
9761	305	diploid
17145	305	diploid
14051	305	diploid
1071	305	diploid
2209	305	diploid
351075	305	diploid
1	305	diploid
115	305	diploid
73799	305	diploid
5457	305	diploid
132509	305	diploid
24589	305	diploid
209163	305	diploid
3793	305	diploid
4628	305	diploid
2965786	305	diploid
1973	305	diploid
13570	305	diploid
63210	305	diploid
152361	305	diploid
3985	305	diploid
17762	305	diploid
56418	305	diploid
20399	305	diploid
258181	305	diploid
23339	305	diploid
7817	305	diploid
372	305	diploid
32623	305	diploid
4409	305	diploid
3435	305	diploid
4147	305	diploid
59299	305	diploid
9139	305	diploid
232645	305	diploid
79796	305	diploid
578882	305	diploid
170402	305	diploid
3071	305	diploid
343	215	diploid
63132	215	diploid
4244	215	diploid
15055983	215	diploid
52819	215	diploid
251167	215	diploid
254096	215	diploid
182537	215	diploid
20040	215	diploid
201642	215	diploid
100171	215	diploid
205308	215	diploid
34559	215	diploid
5074	215	diploid
134801	215	diploid
36993	215	diploid
133280	215	diploid
232947	215	diploid
2197	215	diploid
1648	215	diploid
94349	215	diploid
3057	215	diploid
95052	215	diploid
339873	215	diploid
1805	215	diploid
3081	215	diploid
12544	215	diploid
80124	215	diploid
170841	215	diploid
35000	215	diploid
64318	147	diploid
8662	147	diploid
20441	147	diploid
33266	147	diploid
86180	147	diploid
1	147	diploid
8965	147	diploid
2130359	147	diploid
16736	147	diploid
30611	147	diploid
6710	147	diploid
16346	147	diploid
51154	147	diploid
31972	147	diploid
122865	147	diploid
384893	147	diploid
4742	147	diploid
351297	147	diploid
106853	147	diploid
131653	147	diploid
306034	147	diploid
123664	147	diploid
404479	147	diploid
140108	147	diploid
17153	147	diploid
65069	147	diploid
34701	96	diploid
34935	96	diploid
245326	96	diploid
290736	96	diploid
13766	96	diploid
70284	96	diploid
6425	96	diploid
631	96	diploid
47599	96	diploid
231680	96	diploid
2123	96	diploid
13583	96	diploid
1	96	diploid
7314	24	diploid
221169	24	diploid
548708	24	diploid
505591	24	diploid
91281	24	diploid
40200	24	diploid
5618918	24	diploid
14164	24	diploid
35318	113	diploid
23515	113	diploid
491046	113	diploid
280575	113	diploid
424668	113	diploid
4107	113	diploid
272275	113	diploid
491498	113	diploid
42917	113	diploid
555878	113	diploid
236345	113	diploid
1569	113	diploid
29417	113	diploid
61932	113	diploid
16610	113	diploid
38120	113	diploid
45652	113	diploid
262331	113	diploid
158455	113	diploid
164293	113	diploid
2161627	113	diploid
684600	113	diploid
522018	113	diploid
40796	113	diploid
465665	113	diploid
14041	113	diploid
59785	113	diploid
187012	113	diploid
111338	113	diploid
2743	300	diploid
185731	300	diploid
3605	300	diploid
176	300	diploid
215181	300	diploid
1165	300	diploid
3231	300	diploid
1851	300	diploid
3649	300	diploid
20888	300	diploid
11607	300	diploid
1598068	300	diploid
476507	300	diploid
24328	300	diploid
61458	300	diploid
310352	300	diploid
181947	300	diploid
97660	300	diploid
32359	300	diploid
86993	300	diploid
16753	300	diploid
2962544	300	diploid
108	300	diploid
5640	300	diploid
312846	300	diploid
2089	300	diploid
187398	300	diploid
197197	300	diploid
274331	300	diploid
1228	300	diploid
5261	300	diploid
180510	300	diploid
93	300	diploid
6928	300	diploid
1314	300	diploid
1225	300	diploid
355858	288	diploid
10637	288	diploid
170385	288	diploid
111667	288	diploid
