width	reads.per.mb.bpr	type
4394519	40	haploid
68112	40	haploid
4443	53	haploid
66054	53	haploid
21620	53	haploid
79422	53	haploid
13269	53	haploid
78560	53	haploid
12270	53	haploid
47320	41	haploid
82909	41	haploid
72762	41	haploid
62512	49	haploid
46579	49	haploid
6537	49	haploid
53520	49	haploid
56487	49	haploid
49221	49	haploid
23578	49	haploid
22153	56	haploid
45384	56	haploid
18509	56	haploid
3547	56	haploid
27043	54	haploid
10160	54	haploid
35542	54	haploid
31471	54	haploid
48020	54	haploid
4794	54	haploid
2415	57	haploid
9091	57	haploid
61060	66	haploid
3382	66	haploid
40741	87	haploid
80586	87	haploid
3045	87	haploid
15768	87	haploid
20220	87	haploid
23260	87	haploid
48263	87	haploid
2530	87	haploid
29256	56	haploid
57209	56	haploid
62796	39	haploid
65665	39	haploid
46467	39	haploid
75406	39	haploid
119923	39	haploid
278538	39	haploid
104203	39	haploid
27296	46	haploid
45627	46	haploid
49819	46	haploid
38385	58	haploid
30403	58	haploid
107955	58	haploid
5499	59	haploid
57288	59	haploid
30373	47	haploid
61898	47	haploid
12355	47	haploid
81625	57	haploid
67532	57	haploid
16009	57	haploid
55564	57	haploid
35744	57	haploid
91162	57	haploid
5494	53	haploid
12503	37	haploid
23065	37	haploid
87051	37	haploid
176202	39	haploid
11005	39	haploid
40613	39	haploid
12903	39	haploid
41144	39	haploid
26589	39	haploid
65767	39	haploid
85080	35	haploid
181789	35	haploid
6510	35	haploid
2907562	35	haploid
39113	60	haploid
39500	60	haploid
18575	60	haploid
72540	60	haploid
36113	60	haploid
32275	60	haploid
75932	60	haploid
71024	60	haploid
27683	60	haploid
45253	52	haploid
27987	52	haploid
52805	52	haploid
20111	39	haploid
43192	46	haploid
47304	46	haploid
58695	46	haploid
33038	46	haploid
588	46	haploid
49160	53	haploid
70604	53	haploid
145056	53	haploid
64496	50	haploid
40012	50	haploid
16486	50	haploid
70290	50	haploid
24353	50	haploid
60838	47	haploid
20795	47	haploid
19724	47	haploid
37494	48	haploid
96697	48	haploid
9524	48	haploid
20604	54	haploid
29775	54	haploid
6329	54	haploid
20455	54	haploid
66380	38	haploid
2610	38	haploid
72318	38	haploid
38783	38	haploid
61169	38	haploid
49702	58	haploid
76330	58	haploid
58801	58	haploid
42536	58	haploid
51458	58	haploid
10185	58	haploid
20079	58	haploid
31005	58	haploid
14723	58	haploid
37362	43	haploid
36482	43	haploid
95791	43	haploid
24670	43	haploid
5860	43	haploid
48972	53	haploid
26695	53	haploid
64342	53	haploid
75555	37	haploid
16530	37	haploid
156533	37	haploid
44539	34	haploid
16743	34	haploid
10908	33	haploid
24398	33	haploid
93582	33	haploid
48548	58	haploid
30893	58	haploid
327932	34	haploid
38555	34	haploid
62892	34	haploid
11749	54	haploid
20401	54	haploid
9324	54	haploid
46284	28	haploid
47333	28	haploid
236406	28	haploid
50526	28	haploid
46908	28	haploid
41141	59	haploid
2143	59	haploid
11026	59	haploid
29298	59	haploid
2262	59	haploid
44495	59	haploid
26219	59	haploid
7706	31	haploid
5465	31	haploid
103393	31	haploid
13102	41	haploid
37963	41	haploid
31105	41	haploid
32273	55	haploid
46883	55	haploid
10097	55	haploid
32900	55	haploid
72958	55	haploid
64376	55	haploid
8868	55	haploid
56758	55	haploid
20346	55	haploid
16541	55	haploid
15323	55	haploid
37662	62	haploid
14555	62	haploid
17054	62	haploid
37943	62	haploid
27438	62	haploid
14171	62	haploid
33753	62	haploid
30563	62	haploid
35110	62	haploid
27843	62	haploid
17339	62	haploid
21615	59	haploid
11568	59	haploid
8300	59	haploid
27876	59	haploid
16181	58	haploid
114176	58	haploid
86067	58	haploid
90096	58	haploid
35022	58	haploid
1921	58	haploid
57071	58	haploid
609029	47	haploid
573036	47	haploid
36299	47	haploid
12757	53	haploid
14165	53	haploid
88645	53	haploid
10866	53	haploid
11502	53	haploid
125545	53	haploid
28223	33	haploid
156947	33	haploid
103007	33	haploid
56025	33	haploid
40479	41	haploid
104316	45	haploid
26866	45	haploid
40427	45	haploid
11496	45	haploid
80858	31	haploid
78058	31	haploid
69287	31	haploid
64920	31	haploid
199340	31	haploid
25616	31	haploid
34080	43	haploid
78737	43	haploid
92697	43	haploid
40166	40	haploid
68532	40	haploid
69668	40	haploid
18200	40	haploid
64943	38	haploid
146293	38	haploid
123847	37	haploid
67712	42	haploid
26240	42	haploid
28338	42	haploid
112192	42	haploid
17533	42	haploid
29564	42	haploid
29132	51	haploid
3994	51	haploid
3635	51	haploid
60294	51	haploid
21713	51	haploid
11234	51	haploid
27084	51	haploid
23007	51	haploid
61348	53	haploid
62826	53	haploid
118543	53	haploid
45417	33	haploid
24059	33	haploid
70181	33	haploid
107477	33	haploid
54956	29	haploid
35763	29	haploid
63858	27	haploid
143285	27	haploid
23828	27	haploid
61132	27	haploid
69625	35	haploid
61518	33	haploid
61981	33	haploid
75067	33	haploid
122721	33	haploid
188747	33	haploid
20545	41	haploid
47591	41	haploid
14086	41	haploid
100949	41	haploid
16340	49	haploid
13417	49	haploid
393491	49	haploid
107312	35	haploid
54256	35	haploid
31578	35	haploid
43568	35	haploid
44297	37	haploid
18227	37	haploid
88007	37	haploid
43003	37	haploid
56422	56	haploid
40069	56	haploid
51780	56	haploid
29582	56	haploid
36230	56	haploid
21073	56	haploid
21821	56	haploid
26620	56	haploid
4396	56	haploid
74345	56	haploid
10309	56	haploid
78120	45	haploid
62516	45	haploid
72289	45	haploid
61355	45	haploid
27471	45	haploid
20663	45	haploid
26128	45	haploid
32463	45	haploid
17094	36	haploid
19099	36	haploid
59795	36	haploid
21879	36	haploid
170823	36	haploid
67597	36	haploid
67511	34	haploid
21478	34	haploid
50765	34	haploid
37711	34	haploid
38656	34	haploid
21850	71	haploid
19095	71	haploid
5594	71	haploid
36681	71	haploid
27921	71	haploid
17881	71	haploid
21784	40	haploid
52989	40	haploid
45264	40	haploid
25987	40	haploid
224290	40	haploid
74668	40	haploid
50154	40	haploid
107974	40	haploid
24694	40	haploid
52892	40	haploid
14501	40	haploid
30326	40	haploid
10193	40	haploid
90569	40	haploid
44394	40	haploid
86711	40	haploid
104293	50	haploid
8095	50	haploid
46288	50	haploid
25313	50	haploid
64634	50	haploid
22381	50	haploid
112467	50	haploid
43539	48	haploid
23542	48	haploid
31001	67	haploid
5135	67	haploid
43994	67	haploid
12530	67	haploid
35154	77	haploid
41262	77	haploid
13598	77	haploid
232	77	haploid
43258	77	haploid
46323	77	haploid
35547	29	haploid
61527	29	haploid
43994	29	haploid
21269	58	haploid
105941	58	haploid
10619	58	haploid
23956	58	haploid
11334	58	haploid
51957	58	haploid
3985	58	haploid
51079	93	haploid
22068	93	haploid
14422	93	haploid
8089	93	haploid
6921	93	haploid
24649	53	haploid
32978	53	haploid
63918	53	haploid
29218	46	haploid
38660	46	haploid
31259	46	haploid
9018	46	haploid
50425	46	haploid
18961	46	haploid
14495	46	haploid
22407	101	haploid
53547	101	haploid
37018	101	haploid
40616	101	haploid
22144	49	haploid
82832	49	haploid
93240	43	haploid
43139	43	haploid
5859	43	haploid
29093	43	haploid
73627	43	haploid
16310	74	haploid
41281	74	haploid
19797	74	haploid
28706	74	haploid
15361	127	haploid
7869	127	haploid
6374	127	haploid
11892	128	haploid
6593	128	haploid
36550	128	haploid
35716	128	haploid
2270	128	haploid
988	128	haploid
3795	128	haploid
8111	103	haploid
37796	68	haploid
41829	68	haploid
24454	68	haploid
129852	68	haploid
34864	68	haploid
19346	68	haploid
86021	68	haploid
21756	68	haploid
25287	63	haploid
28183	63	haploid
78244	63	haploid
1497	60	haploid
44727	60	haploid
62061	83	haploid
25606	55	haploid
32312	55	haploid
59580	46	haploid
60256	44	haploid
57445	44	haploid
32406	44	haploid
30622	44	haploid
71133	79	haploid
2319	79	haploid
22565	79	haploid
45120	76	haploid
28670	76	haploid
35793	76	haploid
3572	76	haploid
85703	76	haploid
91132	32	haploid
31229	32	haploid
510	32	haploid
56703	32	haploid
23841	32	haploid
119441	32	haploid
2859486	32	haploid
40020	32	haploid
36808	52	haploid
39965	52	haploid
18330	52	haploid
27799	37	haploid
92817	37	haploid
29227	68	haploid
69648	68	haploid
19584	68	haploid
54418	68	haploid
83753	38	haploid
51309	38	haploid
65807	38	haploid
67199	38	haploid
57881	38	haploid
53000	52	haploid
40946	52	haploid
44113	52	haploid
84420	44	haploid
24601	44	haploid
40580	44	haploid
15542	44	haploid
45718	44	haploid
109400	49	haploid
24641	49	haploid
25992	49	haploid
22749	49	haploid
101046	37	haploid
210335	37	haploid
32273	64	haploid
17876	64	haploid
16839	64	haploid
22483	64	haploid
31735	64	haploid
50279	76	haploid
8957	76	haploid
222150	76	haploid
20722	76	haploid
27774	67	haploid
19136	67	haploid
32152	67	haploid
6601	60	haploid
4604	60	haploid
49138	60	haploid
76038	60	haploid
25544	60	haploid
22848	60	haploid
23244	60	haploid
60566	45	haploid
37979	45	haploid
291441	47	haploid
15780	47	haploid
6092	52	haploid
23318	52	haploid
54995	52	haploid
497	52	haploid
10181	52	haploid
47790	49	haploid
42248	65	haploid
6896	65	haploid
14261	65	haploid
18316	56	haploid
7798	56	haploid
33117	54	haploid
19898	54	haploid
57030	54	haploid
80397	54	haploid
92340	36	haploid
65254	36	haploid
66708	36	haploid
20368	50	haploid
138165	50	haploid
61363	50	haploid
399850	50	haploid
16223	50	haploid
58160	32	haploid
53588	32	haploid
34514	57	haploid
48835	57	haploid
102721	57	haploid
47031	38	haploid
30535	38	haploid
44924	38	haploid
99909	38	haploid
43655	70	haploid
77299	70	haploid
109313	70	haploid
18172	68	haploid
83477	68	haploid
94667	68	haploid
25192	68	haploid
55626	68	haploid
20651	68	haploid
32650	72	haploid
26965	72	haploid
2033	72	haploid
90855	72	haploid
19849	59	haploid
73197	59	haploid
55727	59	haploid
108489	43	haploid
99980	43	haploid
30387	43	haploid
61617	43	haploid
5696	43	haploid
113783	43	haploid
17083	43	haploid
109735	43	haploid
39991	59	haploid
14466	59	haploid
49536	59	haploid
53863	59	haploid
44652	58	haploid
19038	58	haploid
18019	58	haploid
42841	58	haploid
59935	58	haploid
3838	74	haploid
12327	74	haploid
27304	74	haploid
230978	74	haploid
47179	56	haploid
18334	56	haploid
22813	56	haploid
32953	56	haploid
19170	70	haploid
29276	70	haploid
11966	70	haploid
13657	70	haploid
5965	70	haploid
40257	70	haploid
39945	70	haploid
92862	46	haploid
222845	46	haploid
51294	46	haploid
56006	41	haploid
31058	41	haploid
32828	41	haploid
20998	34	haploid
86518	34	haploid
88145	34	haploid
77720	34	haploid
47716	34	haploid
34551	43	haploid
78506	43	haploid
46512	43	haploid
208621	31	haploid
52415	31	haploid
21512	47	haploid
42921	35	haploid
26030	35	haploid
9926	46	haploid
47626	46	haploid
7415	46	haploid
33815	44	haploid
15187	44	haploid
252325	44	haploid
64063	44	haploid
1940065	44	haploid
100744	44	haploid
8021	44	haploid
70656	44	haploid
33767	44	haploid
26606	44	haploid
84452	44	haploid
15393	44	haploid
27811	31	haploid
47270	31	haploid
72381	31	haploid
19241	31	haploid
48150	31	haploid
180527	31	haploid
37671	31	haploid
12559	32	haploid
70267	33	haploid
57302	33	haploid
16292	33	haploid
18228	108	haploid
10654	108	haploid
32802	108	haploid
14840	108	haploid
7359	108	haploid
168976	87	haploid
11352	87	haploid
13229	87	haploid
5546	126	haploid
13676	126	haploid
4059	126	haploid
22038	126	haploid
35550	126	haploid
7934	83	haploid
9155	83	haploid
26216	83	haploid
18606	40	haploid
48774	40	haploid
34052	40	haploid
20648	40	haploid
13120	96	haploid
11375	96	haploid
8253	96	haploid
30876	96	haploid
49144	73	haploid
16767	73	haploid
9029	66	haploid
10373	66	haploid
41588	66	haploid
55092	66	haploid
6568	66	haploid
629151	72	haploid
876906	72	haploid
418477	72	haploid
3201	115	haploid
12528	115	haploid
18340	115	haploid
24288	106	haploid
20068	106	haploid
25284	106	haploid
39044	106	haploid
24346	106	haploid
51229	91	haploid
24888	91	haploid
29737	91	haploid
22736	48	haploid
16724	48	haploid
46677	114	haploid
17659	114	haploid
88882	114	haploid
8863	114	haploid
24956	114	haploid
6842	128	haploid
35513	128	haploid
14045	128	haploid
2887794	128	haploid
72695	40	haploid
41569	40	haploid
17612	40	haploid
14018	40	haploid
36240	40	haploid
44271	40	haploid
7041	150	haploid
25373	150	haploid
9410	150	haploid
10390	133	haploid
29624	133	haploid
5595	133	haploid
19680	133	haploid
622041	49	haploid
9126	64	haploid
453153	46	haploid
25044	57	haploid
108320	57	haploid
92238	57	haploid
22762	57	haploid
97808	123	haploid
1046	143	haploid
24595	143	haploid
39855	143	haploid
7012	144	haploid
32130	109	haploid
14240	109	haploid
26370	109	haploid
46098	50	haploid
72093	48	haploid
41892	48	haploid
44174	48	haploid
23210	48	haploid
95489	48	haploid
37712	48	haploid
3036	100	haploid
3462	100	haploid
6549	100	haploid
168249	63	haploid
45582	63	haploid
12186	78	haploid
25044	78	haploid
33415	159	haploid
14700	159	haploid
23139	159	haploid
2634	107	haploid
2821	107	haploid
12146	107	haploid
43184	107	haploid
6300	107	haploid
39776	131	haploid
13228	131	haploid
19322	131	haploid
41578	131	haploid
13719	88	haploid
32545	88	haploid
59857	88	haploid
11971	88	haploid
51180	88	haploid
12952	118	haploid
17025	118	haploid
19824	118	haploid
17187	118	haploid
22912	118	haploid
15469	118	haploid
22097	118	haploid
4954	118	haploid
17605	118	haploid
21452	118	haploid
2339644	118	haploid
33710	118	haploid
14970	118	haploid
15317	118	haploid
17881	137	haploid
2515	137	haploid
126166	59	haploid
80795	107	haploid
47329	107	haploid
4539	107	haploid
4425	165	haploid
2093	165	haploid
15139	165	haploid
7233	165	haploid
14721	165	haploid
24240	165	haploid
15922	165	haploid
16339	165	haploid
68610	73	haploid
2344627	73	haploid
21244	99	haploid
12099	99	haploid
6971	99	haploid
49666	61	haploid
24416	61	haploid
14677	61	haploid
77591	61	haploid
28663	61	haploid
5761	129	haploid
25050	129	haploid
15923	129	haploid
32371	129	haploid
6121	129	haploid
49710	129	haploid
53280	67	haploid
32293	67	haploid
146656	67	haploid
2831552	67	haploid
40780	47	haploid
26130	47	haploid
105121	39	haploid
21490	39	haploid
51961	39	haploid
209310	39	haploid
85537	45	haploid
696	45	haploid
15126	45	haploid
480629	45	haploid
45147	52	haploid
545	52	haploid
62824	35	haploid
43355	35	haploid
53261	35	haploid
15581	35	haploid
459016	38	haploid
56801	38	haploid
194513	38	haploid
96952	38	haploid
28642	50	haploid
28866	50	haploid
40437	26	haploid
60044	26	haploid
80901	26	haploid
536979	26	haploid
21251	27	haploid
85787	27	haploid
99659	31	haploid
48389	31	haploid
48001	31	haploid
51136	45	haploid
44653	45	haploid
68231	45	haploid
64811	45	haploid
71337	48	haploid
30566	48	haploid
159660	48	haploid
281594	36	haploid
57475	36	haploid
368678	36	haploid
23456	37	haploid
843030	37	haploid
67057	37	haploid
64361	37	haploid
25422	37	haploid
7855	45	haploid
22488	45	haploid
52981	45	haploid
50397	45	haploid
29828	45	haploid
18863	67	haploid
12013	67	haploid
41424	46	haploid
69130	46	haploid
571011	27	haploid
57117	27	haploid
58828	27	haploid
39126	27	haploid
278990	27	haploid
60968	37	haploid
87795	45	haploid
45243	45	haploid
210808	45	haploid
5966	39	haploid
112357	39	haploid
31983	39	haploid
9896	39	haploid
2355841	39	haploid
914765	27	haploid
111013	27	haploid
209161	27	haploid
553658	46	haploid
65142	46	haploid
108422	46	haploid
25011	46	haploid
72628	46	haploid
2998459	46	haploid
35804	46	haploid
57426	34	haploid
30858	34	haploid
1001995	34	haploid
53323	34	haploid
103656	53	haploid
9097	53	haploid
24566	53	haploid
11194	53	haploid
19557	53	haploid
16957	53	haploid
52067	39	haploid
48519	39	haploid
67646	39	haploid
34132	35	haploid
64908	35	haploid
125856	35	haploid
3564	54	haploid
30897	54	haploid
54068	54	haploid
34192	53	haploid
15111	53	haploid
42375	53	haploid
9537	53	haploid
55712	53	haploid
103848	53	haploid
85859	39	haploid
533785	39	haploid
18260	39	haploid
38721	39	haploid
38493	39	haploid
2852529	39	haploid
48315	28	haploid
5865	28	haploid
106952	28	haploid
42649	34	haploid
135868	34	haploid
34206	34	haploid
273817	34	haploid
41736	137	haploid
10182	137	haploid
4466	137	haploid
17889	137	haploid
869	137	haploid
2	137	haploid
4404	81	haploid
17985	81	haploid
1534	81	haploid
5660	81	haploid
2677	81	haploid
80623	81	haploid
14703	123	haploid
85355	123	haploid
1302	123	haploid
3665	123	haploid
5974	123	haploid
161	139	haploid
16140	139	haploid
19201	139	haploid
2668	139	haploid
2154	139	haploid
22349	139	haploid
21525	95	haploid
30759	95	haploid
10841	95	haploid
6056	95	haploid
44459	95	haploid
19886	101	haploid
9217	101	haploid
7333	101	haploid
328	101	haploid
5045	155	haploid
21794	155	haploid
26746	155	haploid
28016	155	haploid
44941	68	haploid
34095	68	haploid
28448	68	haploid
18862	68	haploid
3868	68	haploid
46009	68	haploid
20803	68	haploid
37863	101	haploid
9563	101	haploid
23613	141	haploid
9839	141	haploid
989	141	haploid
24412	212	haploid
11570	212	haploid
9549	212	haploid
16157	212	haploid
8099	212	haploid
7825	94	haploid
5486	146	haploid
72365	83	haploid
13469	83	haploid
5736	83	haploid
5895	387	haploid
6959	387	haploid
1550	387	haploid
5605	387	haploid
2774	387	haploid
9227	67	haploid
27343	67	haploid
29228	67	haploid
57724	67	haploid
155303	67	haploid
48981	67	haploid
3557	141	haploid
42665	141	haploid
1316	141	haploid
131180	141	haploid
2711	141	haploid
18700	141	haploid
19102	120	haploid
32080	120	haploid
200903	42	haploid
21137	42	haploid
45406	42	haploid
105595	40	haploid
21229	40	haploid
15718	40	haploid
52004	79	haploid
76951	79	haploid
26577	79	haploid
53861	79	haploid
156756	38	haploid
94832	38	haploid
131654	38	haploid
7855	38	haploid
24438	38	haploid
16347	74	haploid
25989	74	haploid
23792	74	haploid
6677	74	haploid
40146	74	haploid
4857	74	haploid
704	74	haploid
975	74	haploid
1297	98	haploid
57134	98	haploid
54313	98	haploid
26539	98	haploid
9452	98	haploid
5207	98	haploid
2274	98	haploid
43437	48	haploid
230459	48	haploid
43670	48	haploid
96619	48	haploid
18581	92	haploid
2778	92	haploid
42718	92	haploid
10172	92	haploid
4655	92	haploid
62380	128	haploid
11542	128	haploid
43	128	haploid
38219	128	haploid
6124	128	haploid
5473	128	haploid
22009	62	haploid
61092	62	haploid
2841	64	haploid
20920	64	haploid
10816	64	haploid
97506	64	haploid
35576	64	haploid
4034	64	haploid
16010	123	haploid
10680	123	haploid
75750	123	haploid
12051	123	haploid
1112	123	haploid
2082	123	haploid
88445	91	haploid
10875	91	haploid
36141	91	haploid
12565	91	haploid
2781	91	haploid
30118	45	haploid
6336	45	haploid
12725	46	haploid
74199	46	haploid
18395	81	haploid
3621	81	haploid
52313	74	haploid
29103	74	haploid
95774	74	haploid
27655	74	haploid
7495	74	haploid
76017	38	haploid
20469	38	haploid
95418	38	haploid
64924	38	haploid
62192	79	haploid
3161	79	haploid
8691	79	haploid
18265	79	haploid
829	79	haploid
26368	79	haploid
12523	94	haploid
55550	94	haploid
16727	94	haploid
15388	94	haploid
15416	111	haploid
24261	111	haploid
6596	111	haploid
28	111	haploid
132980	111	haploid
42273	90	haploid
67411	90	haploid
4492	90	haploid
74811	90	haploid
16623	90	haploid
12517	90	haploid
21840	90	haploid
21452	90	haploid
32732	90	haploid
45687	90	haploid
31026	90	haploid
5782	90	haploid
47325	76	haploid
38063	76	haploid
20908	76	haploid
24596	76	haploid
36085	76	haploid
5651	76	haploid
27041	120	haploid
41150	120	haploid
19065	120	haploid
25732	120	haploid
1020	120	haploid
67703	74	haploid
1950	74	haploid
32301	74	haploid
4540	74	haploid
102932	74	haploid
86095	79	haploid
14782	79	haploid
96442	79	haploid
32298	101	haploid
13748	101	haploid
5312	88	haploid
16227	88	haploid
32242	63	haploid
307762	63	haploid
13313	63	haploid
29790	63	haploid
41313	124	haploid
55142	124	haploid
32367	98	haploid
45603	98	haploid
664	98	haploid
6063	98	haploid
17695	60	haploid
30571	102	haploid
11542	102	haploid
33760	102	haploid
8538	102	haploid
26	102	haploid
3588	102	haploid
24206	102	haploid
293	104	haploid
18111	104	haploid
6567	104	haploid
20649	104	haploid
27516	80	haploid
28574	80	haploid
17393	80	haploid
25782	77	haploid
16940	77	haploid
4925	77	haploid
26224	77	haploid
2348110	77	haploid
31547	77	haploid
3556	77	haploid
18966	77	haploid
17086	92	haploid
36547	92	haploid
5323	92	haploid
40968	42	haploid
468	42	haploid
23293	42	haploid
2987364	42	haploid
74647	42	haploid
14202	42	haploid
14814	213	haploid
9815	213	haploid
6668	213	haploid
44860	66	haploid
5145	66	haploid
7785	66	haploid
44887	66	haploid
18779	66	haploid
6370	66	haploid
8277	66	haploid
27443	51	haploid
33411	51	haploid
122843	51	haploid
38299	51	haploid
27588	51	haploid
26831	49	haploid
660	49	haploid
13711	49	haploid
40166	49	haploid
46472	49	haploid
189165	49	haploid
114934	31	haploid
76396	31	haploid
33920	31	haploid
51413	31	haploid
5814	31	haploid
32228	47	haploid
34817	47	haploid
30041	47	haploid
108130	47	haploid
34133	47	haploid
19201	44	haploid
35613	44	haploid
30305	44	haploid
494834	44	haploid
54212	44	haploid
11578	44	haploid
4392	44	haploid
114756	32	haploid
26361	32	haploid
38493	32	haploid
20932	51	haploid
128457	53	haploid
31660	53	haploid
73374	53	haploid
9681	53	haploid
41124	38	haploid
42724	38	haploid
33017	49	haploid
19843	49	haploid
28795	49	haploid
69510	31	haploid
15181	31	haploid
163803	31	haploid
3370	31	haploid
51192	38	haploid
389920	38	haploid
1570	38	haploid
42710	38	haploid
17110	51	haploid
6298	51	haploid
83735	51	haploid
24312	51	haploid
105253	51	haploid
27111	33	haploid
30484	33	haploid
83242	33	haploid
47546	33	haploid
3128072	33	haploid
21611	33	haploid
122389	42	haploid
136765	42	haploid
115852	42	haploid
29292	42	haploid
33450	42	haploid
86366	42	haploid
32679	42	haploid
30016	42	haploid
6580	40	haploid
67419	36	haploid
41426	36	haploid
127393	36	haploid
24993	36	haploid
82213	36	haploid
16444	34	haploid
152637	34	haploid
63399	34	haploid
121253	31	haploid
73635	31	haploid
390791	31	haploid
52822	31	haploid
3685	31	haploid
63689	58	haploid
95042	58	haploid
134912	34	haploid
45214	34	haploid
14024	34	haploid
175019	34	haploid
20875	34	haploid
73870	50	haploid
37915	50	haploid
18150	50	haploid
3753	50	haploid
29193	53	haploid
111589	53	haploid
60371	53	haploid
11855	53	haploid
18201	53	haploid
117172	41	haploid
62857	41	haploid
68014	41	haploid
67151	41	haploid
14750	41	haploid
4479	41	haploid
62498	35	haploid
165521	35	haploid
18042	35	haploid
15160	100	haploid
5156	100	haploid
58281	100	haploid
57980	38	haploid
16581	38	haploid
12976	74	haploid
11026	74	haploid
25613	74	haploid
11052	74	haploid
30441	74	haploid
7932	87	haploid
45193	87	haploid
14945	87	haploid
87588	67	haploid
12002	67	haploid
2367	67	haploid
8452	67	haploid
47838	67	haploid
20150	279	haploid
5069	279	haploid
20966	279	haploid
2343	279	haploid
16030	279	haploid
12134	279	haploid
14148	279	haploid
4538	279	haploid
84544	37	haploid
106324	37	haploid
21936	37	haploid
17562	37	haploid
259692	37	haploid
36633	54	haploid
68159	48	haploid
19394	48	haploid
41831	48	haploid
264036	32	haploid
56459	32	haploid
104378	32	haploid
41048	69	haploid
72271	69	haploid
11338	69	haploid
41063	146	haploid
2567	146	haploid
11098	146	haploid
72421	32	haploid
26288	32	haploid
66063	32	haploid
50788	32	haploid
23370	32	haploid
40140	32	haploid
136403	32	haploid
54998	32	haploid
76297	32	haploid
84371	32	haploid
6569	32	haploid
2427	32	haploid
17936	124	haploid
116589	124	haploid
8054	124	haploid
55001	48	haploid
54171	48	haploid
67737	48	haploid
75697	48	haploid
86706	48	haploid
50703	48	haploid
26407	284	haploid
2617	284	haploid
4672	284	haploid
2773	284	haploid
1955	284	haploid
3663	92	haploid
22455	92	haploid
119271	92	haploid
61892	38	haploid
38114	38	haploid
114809	38	haploid
26070	38	haploid
1086	106	haploid
24887	138	haploid
17382	138	haploid
54684	138	haploid
2734	138	haploid
31058	138	haploid
33116	44	haploid
78156	126	haploid
53995	126	haploid
24609	126	haploid
15029	126	haploid
23325	126	haploid
