file	ploidy	quality_manual	coverage	spikiness	evenness.mean	evenness.med	end	background	reads.per.mb.bpr	coverage.bpr	gene
fucci-wt-single-f7-r3-c1_S15_.trimmed.mdup.bam	1	E	0.00315598	0.27904122	0.232504213	0.2322412	pe	0.018914883	20	0.15	WT
fucci-wt-single-f7-r3-c1_S15_L001_.trimmed.mdup.bam	1	E	0.00001317	1.826415094	0.179041682	0.097572645	pe	0.099009901	0	0	WT
fucci-wt-single-f7-r3-c2_S16_L001_.trimmed.mdup.bam	1	E	0.00000541	1.891891892	0.122099157	0.063290873	pe	0.357142857	0	0	WT
fucci-wt-single-f7-r3-c3_S17_.trimmed.mdup.bam	1	E	0.00105099	0.444502918	0.255143749	0.254579401	pe	0.023402026	7	0.05	WT
fucci-wt-single-f7-r3-c3_S17_L001_.trimmed.mdup.bam	1	E	0.00001085	1.864864865	0.166569775	0.08950799	pe	0.096153846	0	0	WT
fucci-wt-single-f7-r3-c4_S18_L001_.trimmed.mdup.bam	1	E	0.00006063	1.392857143	0.276291694	0.202868758	pe	0.056910569	0	0	WT
fucci-wt-single-f7-r3-c5_S19_L001_.trimmed.mdup.bam	1	E	0.001146	0.427221254	0.253024251	0.250668275	pe	0.028434269	7	0.06	WT
fucci-wt-single-f7-r3-c6_S20_L001_.trimmed.mdup.bam	1	E	0.00009188	1.248530198	0.275345104	0.244239836	pe	0.034696406	0	0	WT
fucci-wt-single-f7-r3-c7_S21_L001_.trimmed.mdup.bam	1	E	0.00003537	1.584958217	0.247244808	0.155183425	pe	0.045454545	0	0	WT
fucci-wt-single-f7-r4-c1_S22_L001_.trimmed.mdup.bam	1	E	0.00047016	0.638089212	0.257333606	0.254441802	pe	0.093940273	3	0.02	WT
fucci-wt-single-f7-r4-c2_S23_L001_.trimmed.mdup.bam	1	E	0.000101	1.189612935	0.274915961	0.253047646	pe	0	0	0	WT
fucci-wt-single-f7-r4-c3_S24_L001_.trimmed.mdup.bam	1	E	0.00002972	1.612687813	0.235228096	0.141967075	pe	0.073298429	0	0	WT
fucci-wt-single-f7-r4-c4_S25_L001_.trimmed.mdup.bam	1	E	0.00012193	1.108140948	0.263955501	0.260054469	pe	0.06846473	1	0.01	WT
fucci-wt-single-f7-r4-c5_S26_L001_.trimmed.mdup.bam	1	E	0.00006825	1.328994939	0.28265222	0.218813766	pe	0.042709867	0	0	WT
fucci-wt-single-f7-r4-c6_S27_L001_.trimmed.mdup.bam	1	E	0.00011958	1.109735974	0.266477971	0.266102289	pe	0.102739726	1	0.01	WT
fucci-wt-single-f7-r4-c7_S28_L001_.trimmed.mdup.bam	1	E	0.00016789	0.976730486	0.257138539	0.244967301	pe	0.047005307	1	0.01	WT
fucci-wt-single-f7-r5-c1_S29_.trimmed.mdup.bam	1	E	0.00027238	0.814188568	0.264729574	0.263501728	pe	0.06970684	2	0.01	WT
fucci-wt-single-f7-r5-c1_S29_L001_.trimmed.mdup.bam	1	E	0.00000205	1.951219512	0.076415928	0.038723778	pe	0.409090909	0	0	WT
fucci-wt-single-f7-r5-c2_S30_L001_.trimmed.mdup.bam	1	E	0.00003395	1.592430859	0.246256566	0.152572003	pe	0	0	0	WT
fucci-wt-single-f7-r5-c3_S31_L001_.trimmed.mdup.bam	1	E	0.00030259	0.760411563	0.250658581	0.250515146	pe	0	2	0.01	WT
fucci-wt-single-f7-r5-c4_S32_L001_.trimmed.mdup.bam	1	E	0.00011001	1.162999551	0.270563596	0.262380198	pe	0.100558659	0	0.01	WT
fucci-wt-single-f7-r5-c5_S33_L001_.trimmed.mdup.bam	1	E	0.00008091	1.289457648	0.276549551	0.226147587	pe	0.041786744	0	0	WT
fucci-wt-single-f7-r5-c6_S34_.trimmed.mdup.bam	1	E	0.00510879	0.313435967	0.25738963	0.252288567	pe	0.255044304	29	0.25	WT
fucci-wt-single-f7-r5-c6_S34_L001_.trimmed.mdup.bam	1	E	0.00004812	1.469805527	0.268500948	0.18332873	pe	0	0	0	WT
fucci-wt-single-f7-r5-c7_S35_L001_.trimmed.mdup.bam	1	E	0.00004849	1.474111675	0.268733046	0.183324538	pe	0.073684211	0	0	WT
fucci-wt-single-f7-r6-c1_S36_L001_.trimmed.mdup.bam	1	E	0.00007353	1.334443704	0.279939111	0.220710191	pe	0.043209877	0	0	WT
fucci-wt-single-f7-r6-c2_S37_L001_.trimmed.mdup.bam	1	E	0.00018255	0.935022917	0.258922255	0.240631101	pe	0	1	0.01	WT
fucci-wt-single-f7-r6-c3_S38_L001_.trimmed.mdup.bam	1	E	0.00013106	1.085649887	0.26113841	0.25666619	pe	0.03626943	1	0.01	WT
fucci-wt-single-f7-r6-c4_S39_.trimmed.mdup.bam	1	E	0.00261078	0.290241254	0.23622023	0.235895445	pe	0.03088374	17	0.13	WT
fucci-wt-single-f7-r6-c4_S39_L001_.trimmed.mdup.bam	1	E	0.00000784	1.911949686	0.139873208	0.073519422	pe	0.12	0	0	WT
fucci-wt-single-f7-r6-c5_S40_.trimmed.mdup.bam	1	E	0.000198	0.904068307	0.264323024	0.244614416	pe	0	1	0.01	WT
fucci-wt-single-f7-r6-c5_S40_L001_.trimmed.mdup.bam	1	E	0.00001013	1.815533981	0.157039123	0.083772343	pe	0	0	0	WT
fucci-wt-single-f7-r6-c6_S41_.trimmed.mdup.bam	1	E	0.00036367	0.725476457	0.259474474	0.247452363	pe	0.068060498	2	0.02	WT
fucci-wt-single-f7-r6-c6_S41_L001_.trimmed.mdup.bam	1	E	0.00000166	1.941176471	0.06966768	0.035222917	pe	0.35	0	0	WT
fucci-wt-single-f7-r6-c7_S42_L001_.trimmed.mdup.bam	1	E	0.00006726	1.352297593	0.277564406	0.213053177	pe	0.042183623	0	0	WT
fucci-wt-single-f7-r7-c1_S43_L001_.trimmed.mdup.bam	1	E	0.00000063	2	0.043227138	0.021705242	pe	0.416666667	0	0	WT
fucci-wt-single-f7-r7-c2_S44_L001_.trimmed.mdup.bam	1	E	0.000077	1.285258456	0.277318431	0.223920811	pe	0	0	0	WT
fucci-wt-single-f7-r7-c3_S45_L001_.trimmed.mdup.bam	1	E	0.00007505	1.320184089	0.280264072	0.222562646	pe	0.072847682	0	0	WT
fucci-wt-single-f7-r7-c4_S46_L001_.trimmed.mdup.bam	1	E	0.00074614	0.514208121	0.255937282	0.255284953	pe	0.031919545	5	0.04	WT
fucci-wt-single-f7-r7-c5_S47_.trimmed.mdup.bam	1	E	0.00224463	0.372013342	0.261461037	0.258342709	pe	0.318627451	13	0.11	WT
fucci-wt-single-f7-r7-c5_S47_L001_.trimmed.mdup.bam	1	E	0.00004031	1.506112469	0.25481437	0.164289617	pe	0	0	0	WT
fucci-wt-single-f7-r7-c6_S48_L001_.trimmed.mdup.bam	1	E	0.00000185	2	0.072640469	0.036762144	pe	0.428571429	0	0	WT
fucci-wt-single-f8-r1-c1_S295_.trimmed.mdup.bam	1	E	0.00037196	0.707027604	0.26281162	0.250692446	pe	0.068965517	2	0.02	WT
fucci-wt-single-f8-r1-c1_S50_L001_.trimmed.mdup.bam	1	E	0.00023584	0.866847826	0.264557641	0.247463733	pe	0	1	0.01	WT
fucci-wt-single-f8-r1-c2_S296_.trimmed.mdup.bam	1	E	0.00289016	0.344549804	0.262299595	0.256245094	pe	0.272028986	17	0.14	WT
fucci-wt-single-f8-r1-c2_S51_L001_.trimmed.mdup.bam	1	E	0.00003037	1.617504052	0.231959194	0.140159089	pe	0	0	0	WT
fucci-wt-single-f8-r1-c3_S297_.trimmed.mdup.bam	1	E	0.0001489	1.05435145	0.248208897	0.246798969	pe	0.064841499	1	0.01	WT
fucci-wt-single-f8-r1-c3_S52_L001_.trimmed.mdup.bam	1	E	0.00002694	1.689213894	0.231358006	0.137900841	pe	0.055944056	0	0	WT
fucci-wt-single-f8-r1-c4_S298_.trimmed.mdup.bam	1	E	0.00028533	0.768040341	0.262886655	0.261176044	pe	0.074766355	2	0.01	WT
fucci-wt-single-f8-r1-c4_S53_L001_.trimmed.mdup.bam	1	E	0.00107036	0.462037939	0.254169977	0.254095622	pe	0.241698421	7	0.05	WT
fucci-wt-single-f8-r1-c5_S299_.trimmed.mdup.bam	1	E	0.00017609	0.949563257	0.258684394	0.24290905	pe	0.067745197	1	0.01	WT
fucci-wt-single-f8-r1-c5_S54_L001_.trimmed.mdup.bam	1	E	0.00049597	0.625474905	0.263424206	0.257067612	pe	0.05685193	3	0.02	WT
fucci-wt-single-f8-r1-c6_S55_L001_.trimmed.mdup.bam	1	E	0.00001582	1.755417957	0.192272839	0.106633477	pe	0.101851852	0	0	WT
fucci-wt-single-f8-r1-c7_S301_.trimmed.mdup.bam	1	E	0.00004047	1.544895449	0.257722679	0.166513519	pe	0.114754098	0	0	WT
fucci-wt-single-f8-r1-c7_S56_.trimmed.mdup.bam	1	E	0.00217577	0.341603783	0.250441564	0.249541937	pe	0.049681662	13	0.1	WT
fucci-wt-single-f8-r1-c7_S56_L001_.trimmed.mdup.bam	1	E	0.00002085	1.75	0.212259146	0.121482643	pe	0.140625	0	0	WT
fucci-wt-single-f8-r2-c1_S302_.trimmed.mdup.bam	1	E	0.00000024	2	0.026843296	0.013443486	pe	0.5	0	0	WT
fucci-wt-single-f8-r2-c1_S57_L001_.trimmed.mdup.bam	1	E	0.00000029	2	0.029400573	0.014728998	pe	0.4	0	0	WT
fucci-wt-single-f8-r2-c2_S303_.trimmed.mdup.bam	1	E	0.00004944	1.457457457	0.269942447	0.185134325	pe	0.059748428	0	0	WT
fucci-wt-single-f8-r2-c2_S58_L001_.trimmed.mdup.bam	1	E	0.0000093	1.841269841	0.153682081	0.081641948	pe	0.135802469	0	0	WT
fucci-wt-single-f8-r2-c3_S304_.trimmed.mdup.bam	1	E	0.00026213	0.842423099	0.26735151	0.266218202	pe	0.087452471	1	0.01	WT
fucci-wt-single-f8-r2-c3_S59_L001_.trimmed.mdup.bam	1	E	0.00009612	1.198974359	0.278707617	0.254256682	pe	0.080508475	0	0	WT
fucci-wt-single-f8-r2-c4_S305_.trimmed.mdup.bam	1	E	0.00015979	1.018593121	0.25214374	0.246037381	pe	0.039156627	1	0.01	WT
fucci-wt-single-f8-r2-c4_S60_L001_.trimmed.mdup.bam	1	E	0.00004375	1.494903737	0.263153656	0.173593432	pe	0.060606061	0	0	WT
fucci-wt-single-f8-r2-c5_S306_.trimmed.mdup.bam	1	E	0.00219723	0.31199927	0.238930819	0.238239951	pe	0.032676145	14	0.11	WT
fucci-wt-single-f8-r2-c5_S61_L001_.trimmed.mdup.bam	1	E	0.00001323	1.777777778	0.178917648	0.097574153	pe	0.141025641	0	0	WT
fucci-wt-single-f8-r2-c6_S307_.trimmed.mdup.bam	1	E	0.00021294	0.899673355	0.270101406	0.251735738	pe	0.052325581	1	0.01	WT
fucci-wt-single-f8-r2-c6_S62_L001_.trimmed.mdup.bam	1	E	0.00006545	1.357950264	0.276649934	0.210150172	pe	0.055710306	0	0	WT
fucci-wt-single-f8-r2-c7_S308_.trimmed.mdup.bam	1	E	0.00012154	1.135069162	0.263281742	0.260447188	pe	0.057971014	1	0.01	WT
fucci-wt-single-f8-r2-c7_S63_L001_.trimmed.mdup.bam	1	E	0.00000998	1.826732673	0.15674945	0.083588844	pe	0.16	0	0	WT
fucci-wt-single-f8-r3-c1_S309_.trimmed.mdup.bam	1	E	0.00005766	1.441502989	0.274687904	0.198845101	pe	0.04587156	0	0	WT
fucci-wt-single-f8-r3-c1_S64_.trimmed.mdup.bam	1	E	0.00459639	0.235704913	0.227060531	0.227034126	pe	0.034124965	29	0.22	WT
fucci-wt-single-f8-r3-c1_S64_L001_.trimmed.mdup.bam	1	E	0.00000541	1.943396226	0.119320263	0.061746431	pe	0.166666667	0	0	WT
fucci-wt-single-f8-r3-c2_S310_.trimmed.mdup.bam	1	E	0.00010591	1.161744023	0.27816453	0.269242271	pe	0.046242775	0	0.01	WT
fucci-wt-single-f8-r3-c2_S65_L001_.trimmed.mdup.bam	1	E	0.00005592	1.410934744	0.274353641	0.195658134	pe	0.072916667	0	0	WT
fucci-wt-single-f8-r3-c3_S311_.trimmed.mdup.bam	1	E	0.00000798	1.888888889	0.147930681	0.078047761	pe	0.131147541	0	0	WT
fucci-wt-single-f8-r3-c3_S66_.trimmed.mdup.bam	1	E	0.00070424	0.511974984	0.260441241	0.257355653	pe	0.041778459	4	0.03	WT
fucci-wt-single-f8-r3-c3_S66_L001_.trimmed.mdup.bam	1	E	0.0000018	2	0.071663897	0.036255995	pe	0.333333333	0	0	WT
fucci-wt-single-f8-r3-c4_S312_.trimmed.mdup.bam	1	E	0.00008115	1.309290954	0.279846068	0.233306121	pe	0.0425	0	0	WT
fucci-wt-single-f8-r3-c4_S67_L001_.trimmed.mdup.bam	1	E	0.00001362	1.810909091	0.184857403	0.101207949	pe	0.095890411	0	0	WT
fucci-wt-single-f8-r3-c5_S313_.trimmed.mdup.bam	1	E	0.00021672	0.876055695	0.269050134	0.24908888	pe	0	1	0.01	WT
fucci-wt-single-f8-r3-c5_S68_L001_.trimmed.mdup.bam	1	E	0.0001146	1.136986301	0.264064712	0.262960345	pe	0	0	0.01	WT
fucci-wt-single-f8-r3-c6_S314_.trimmed.mdup.bam	1	E	0.00027718	0.785522308	0.264248642	0.262599696	pe	0.042793702	2	0.01	WT
fucci-wt-single-f8-r3-c6_S69_L001_.trimmed.mdup.bam	1	E	0.00001802	1.78021978	0.198194297	0.111159265	pe	0.079710145	0	0	WT
fucci-wt-single-f8-r3-c7_S315_.trimmed.mdup.bam	1	E	0.00006845	1.345957757	0.279516125	0.213063555	pe	0	0	0	WT
fucci-wt-single-f8-r3-c7_S70_L001_.trimmed.mdup.bam	1	E	0.00000598	1.899159664	0.126399713	0.065697115	pe	0.2	0	0	WT
fucci-wt-single-f8-r4-c1_S316_.trimmed.mdup.bam	1	E	0.00052004	0.588280279	0.260932478	0.254967611	pe	0.084677419	3	0.03	WT
fucci-wt-single-f8-r4-c1_S71_L001_.trimmed.mdup.bam	1	E	0.00005933	1.349958437	0.280166232	0.205321824	pe	0.105421687	0	0	WT
fucci-wt-single-f8-r4-c2_S317_.trimmed.mdup.bam	1	E	0.00011541	1.095238095	0.26988194	0.266616069	pe	0.057971014	1	0.01	WT
fucci-wt-single-f8-r4-c2_S72_L001_.trimmed.mdup.bam	1	E	0.00001386	1.80141844	0.177920389	0.097133551	pe	0.083333333	0	0	WT
fucci-wt-single-f8-r4-c3_S318_.trimmed.mdup.bam	1	E	0.00007034	1.376404494	0.281018477	0.219759876	pe	0.0525	0	0	WT
fucci-wt-single-f8-r4-c3_S73_L001_.trimmed.mdup.bam	1	E	0.00000541	1.944954128	0.123193534	0.06385815	pe	0.175	0	0	WT
fucci-wt-single-f8-r4-c4_S319_.trimmed.mdup.bam	1	E	0.00029944	0.758780649	0.257841669	0.25686197	pe	0.041246563	2	0.01	WT
fucci-wt-single-f8-r4-c4_S74_L001_.trimmed.mdup.bam	1	E	0.000026	1.716981132	0.228783262	0.135422092	pe	0.051020408	0	0	WT
fucci-wt-single-f8-r4-c5_S320_.trimmed.mdup.bam	1	E	0.00034862	0.711579547	0.264186792	0.253138795	pe	0.031864407	2	0.02	WT
fucci-wt-single-f8-r4-c5_S75_L001_.trimmed.mdup.bam	1	E	0.00001481	1.798013245	0.189205325	0.104330704	pe	0.100671141	0	0	WT
fucci-wt-single-f8-r4-c6_S321_.trimmed.mdup.bam	1	E	0.00007041	1.37605042	0.27976582	0.217784318	pe	0.063122924	0	0	WT
fucci-wt-single-f8-r4-c6_S76_L001_.trimmed.mdup.bam	1	E	0.00001285	1.784615385	0.17329409	0.094007615	pe	0.096153846	0	0	WT
fucci-wt-single-f8-r4-c7_S322_.trimmed.mdup.bam	1	E	0.00002846	1.674176776	0.237636732	0.143084089	pe	0.064	0	0	WT
fucci-wt-single-f8-r4-c7_S77_.trimmed.mdup.bam	1	E	0.00250277	0.29746951	0.23631455	0.236277809	pe	0.045574806	16	0.12	WT
fucci-wt-single-f8-r4-c7_S77_L001_.trimmed.mdup.bam	1	E	0.00001164	1.805907173	0.170689891	0.092140211	pe	0.096774194	0	0	WT
fucci-wt-single-f8-r5-c1_S323_.trimmed.mdup.bam	1	E	0.00000484	1.919191919	0.117604087	0.06075619	pe	0.222222222	0	0	WT
fucci-wt-single-f8-r5-c1_S78_.trimmed.mdup.bam	1	E	0.00034769	0.71678874	0.266746086	0.256221533	pe	0.396946565	2	0.02	WT
fucci-wt-single-f8-r5-c1_S78_L001_.trimmed.mdup.bam	1	E	0.00000073	2	0.044851602	0.022528269	pe	0.5	0	0	WT
fucci-wt-single-f8-r5-c2_S324_.trimmed.mdup.bam	1	E	0.00001264	1.831372549	0.176975305	0.096140132	pe	0.113043478	0	0	WT
fucci-wt-single-f8-r5-c2_S79_.trimmed.mdup.bam	1	E	0.00132571	0.395876757	0.251175432	0.250222693	pe	0.032301351	8	0.06	WT
fucci-wt-single-f8-r5-c2_S79_L001_.trimmed.mdup.bam	1	E	0.00000151	2	0.066555912	0.033616524	pe	0.307692308	0	0	WT
fucci-wt-single-f8-r5-c3_S80_L001_.trimmed.mdup.bam	1	E	0.00003467	1.595441595	0.247485116	0.154202265	pe	0.07	0	0	WT
fucci-wt-single-f8-r5-c4_S326_.trimmed.mdup.bam	1	E	0.00032844	0.750340239	0.26170919	0.254174567	pe	0.050314465	2	0.02	WT
fucci-wt-single-f8-r5-c4_S424_.trimmed.mdup.bam	1	E	0.00063615	0.545268623	0.259619907	0.256655963	pe	0.055801825	4	0.03	WT
fucci-wt-single-f8-r5-c4_S81_L001_.trimmed.mdup.bam	1	E	0.00002265	1.70678337	0.221423672	0.128399032	pe	0.067164179	0	0	WT
fucci-wt-single-f8-r5-c5_S327_.trimmed.mdup.bam	1	E	0.00021879	0.874943464	0.270578027	0.253341135	pe	0.099547511	1	0.01	WT
fucci-wt-single-f8-r5-c5_S82_L001_.trimmed.mdup.bam	1	E	0.00001732	1.790368272	0.198867107	0.111374264	pe	0	0	0	WT
fucci-wt-single-f8-r5-c6_S328_.trimmed.mdup.bam	1	E	0.00000902	1.868131868	0.150766801	0.079900175	pe	0.151515152	0	0	WT
fucci-wt-single-f8-r5-c6_S83_.trimmed.mdup.bam	1	E	0.00057834	0.583888552	0.261219776	0.260461581	pe	0.058907228	4	0.03	WT
fucci-wt-single-f8-r5-c6_S83_L001_.trimmed.mdup.bam	1	E	0.00000195	2	0.073603447	0.037261745	pe	0.318181818	0	0	WT
fucci-wt-single-f8-r5-c7_S329_.trimmed.mdup.bam	1	E	0.00008005	1.273234201	0.278866698	0.230739703	pe	0.081560284	0	0	WT
fucci-wt-single-f8-r5-c7_S84_L001_.trimmed.mdup.bam	1	E	0.00000511	1.941747573	0.118729443	0.061399399	pe	0.215686275	0	0	WT
fucci-wt-single-f8-r6-c1_S330_.trimmed.mdup.bam	1	E	0.00025194	0.798033432	0.269052051	0.260969844	pe	0.056665118	1	0.01	WT
fucci-wt-single-f8-r6-c1_S85_L001_.trimmed.mdup.bam	1	E	0.00000692	1.887323944	0.13885348	0.072759791	pe	0.192307692	0	0	WT
fucci-wt-single-f8-r6-c2_S331_.trimmed.mdup.bam	1	E	0.00101736	0.507085917	0.25779932	0.253035505	pe	0.203703704	6	0.05	WT
fucci-wt-single-f8-r6-c2_S86_L001_.trimmed.mdup.bam	1	E	0.00002447	1.718875502	0.223116302	0.130760087	pe	0	0	0	WT
fucci-wt-single-f8-r6-c3_S332_.trimmed.mdup.bam	1	E	0.0000001	2	0.016985476	0.00849826	pe	0	0	0	WT
fucci-wt-single-f8-r6-c3_S87_L001_.trimmed.mdup.bam	1	E	0.00000019	2	0.02401328	0.012022264	pe	0.5	0	0	WT
fucci-wt-single-f8-r6-c4_S333_.trimmed.mdup.bam	1	E	0.00013099	1.052731411	0.259303014	0.255492797	pe	0.5	1	0.01	WT
fucci-wt-single-f8-r6-c4_S88_.trimmed.mdup.bam	1	E	0.00262197	0.337014868	0.258356451	0.258223366	pe	0.37192623	17	0.13	WT
fucci-wt-single-f8-r6-c4_S88_L001_.trimmed.mdup.bam	1	E	0.0000018	2	0.071663897	0.036255995	pe	0.4	0	0	WT
fucci-wt-single-f8-r6-c5_S334_.trimmed.mdup.bam	1	E	0.00007007	1.351370344	0.282458173	0.221222966	pe	0.068783069	0	0	WT
fucci-wt-single-f8-r6-c5_S89_L001_.trimmed.mdup.bam	1	E	0.00001903	1.737113402	0.209380136	0.118774799	pe	0.078947368	0	0	WT
fucci-wt-single-f8-r6-c6_S335_.trimmed.mdup.bam	1	E	0.00001433	1.751724138	0.181570106	0.099478958	pe	0.133333333	0	0	WT
fucci-wt-single-f8-r6-c6_S90_.trimmed.mdup.bam	1	E	0.00084081	0.508079534	0.256861239	0.252645593	pe	0.075885775	5	0.04	WT
fucci-wt-single-f8-r6-c6_S90_L001_.trimmed.mdup.bam	1	E	0.00000063	2	0.043227138	0.021705242	pe	0.454545455	0	0	WT
fucci-wt-single-f8-r6-c7_S336_.trimmed.mdup.bam	1	E	0.00020908	0.878586673	0.265108077	0.243786819	pe	0	1	0.01	WT
fucci-wt-single-f8-r6-c7_S91_L001_.trimmed.mdup.bam	1	E	0.00000575	1.965217391	0.126410838	0.065658549	pe	0.214285714	0	0	WT
fucci-wt-single-f8-r7-c1_S337_.trimmed.mdup.bam	1	E	0.00050694	0.624313187	0.262376344	0.254976815	pe	0.252368648	3	0.02	WT
fucci-wt-single-f8-r7-c1_S92_L001_.trimmed.mdup.bam	1	E	0.00001139	1.818181818	0.16786613	0.090393972	pe	0	0	0	WT
fucci-wt-single-f8-r7-c2_S338_.trimmed.mdup.bam	1	E	0.00007027	1.341843972	0.282587462	0.22076249	pe	0.059782609	0	0	WT
fucci-wt-single-f8-r7-c2_S93_L001_.trimmed.mdup.bam	1	E	0.00000808	1.939759036	0.148783918	0.07857874	pe	0.166666667	0	0	WT
fucci-wt-single-f8-r7-c3_S339_.trimmed.mdup.bam	1	E	0.00005067	1.44	0.272349537	0.188974724	pe	0.054216867	0	0	WT
fucci-wt-single-f8-r7-c3_S94_.trimmed.mdup.bam	1	E	0.00374515	0.288844185	0.237127044	0.236712032	pe	0.088548578	23	0.18	WT
fucci-wt-single-f8-r7-c3_S94_L001_.trimmed.mdup.bam	1	E	0.00000599	1.949579832	0.126399713	0.065697115	pe	0.208333333	0	0	WT
fucci-wt-single-f8-r7-c4_S340_.trimmed.mdup.bam	1	E	0.00013333	1.047282204	0.26024072	0.254173074	pe	0.035502959	1	0.01	WT
fucci-wt-single-f8-r7-c4_S95_L001_.trimmed.mdup.bam	1	E	0.00005154	1.43129771	0.272686143	0.190410152	pe	0.052757794	0	0	WT
fucci-wt-single-f8-r7-c5_S341_.trimmed.mdup.bam	1	E	0.00002061	1.710784314	0.206634085	0.117390128	pe	0	0	0	WT
fucci-wt-single-f8-r7-c5_S96_.trimmed.mdup.bam	1	E	0.00130631	0.460207078	0.25866188	0.254971558	pe	0.325244477	8	0.06	WT
fucci-wt-single-f8-r7-c5_S96_L001_.trimmed.mdup.bam	1	E	0.0000038	1.894736842	0.100822637	0.051653142	pe	0.32	0	0	WT
fucci-wt-single-f8-r7-c6_S342_.trimmed.mdup.bam	1	E	0.00014266	1.049094708	0.255291078	0.252317571	pe	0.072826087	1	0.01	WT
fucci-wt-single-f8-r7-c6_S97_L001_.trimmed.mdup.bam	1	E	0.00000621	1.828125	0.132044755	0.068863734	pe	0.1875	0	0	WT
fucciwt_colony_negctrl_c13_w1_3e13_S51_.trimmed.mdup.bam	1	E	0.00000885	1.901234568	0.138933192	0.073050284	pe	0.428571429	0	0	WT
fucciwt_colony_negctrl_c14_w1_3e13_S76_.trimmed.mdup.bam	1	E	0.00000927	1.910614525	0.151829424	0.080463321	pe	0.5	0	0	WT
fucciwt_colony_single_c13_w11_3e13_S56_.trimmed.mdup.bam	1	E	0.00003507	1.495726496	0.255013851	0.160321208	pe	0.129032258	0	0	WT
fucciwt_colony_single_c13_w13_3e13_S57_.trimmed.mdup.bam	1	E	0.00001699	1.80058651	0.199543674	0.111550205	pe	0.222222222	0	0	WT
fucciwt_colony_single_c13_w15_3e13_S58_.trimmed.mdup.bam	1	E	0.00000725	1.873239437	0.137901091	0.07223614	pe	0.285714286	0	0	WT
fucciwt_colony_single_c13_w19_3e13_S60_.trimmed.mdup.bam	1	E	0.00002597	1.726098191	0.207964294	0.117971636	pe	0.142857143	0	0	WT
fucciwt_colony_single_c13_w21_3e13_S61_.trimmed.mdup.bam	1	E	0.00000817	1.932432432	0.137127482	0.071904325	pe	0.285714286	0	0	WT
fucciwt_colony_single_c13_w25_3e13_S63_.trimmed.mdup.bam	1	E	0.00000759	1.952380952	0.125325085	0.065182597	pe	0.192307692	0	0	WT
fucciwt_colony_single_c13_w27_3e13_S64_.trimmed.mdup.bam	1	E	0.00001501	1.85	0.182198754	0.099716885	pe	0.5	0	0	WT
fucciwt_colony_single_c13_w3_3e13_S52_.trimmed.mdup.bam	1	E	0.0000416	1.569711538	0.262180815	0.171118013	pe	0	0	0	WT
fucciwt_colony_single_c13_w31_3e13_S66_.trimmed.mdup.bam	1	E	0.00002509	1.830721003	0.195215316	0.108499953	pe	0.5	0	0	WT
fucciwt_colony_single_c13_w35_3e13_S68_.trimmed.mdup.bam	1	E	0.00004037	1.622047244	0.247861978	0.152461864	pe	0.5	0	0	WT
fucciwt_colony_single_c13_w37_3e13_S69_.trimmed.mdup.bam	1	E	0.00000613	1.93220339	0.125871446	0.065400457	pe	0.363636364	0	0	WT
fucciwt_colony_single_c13_w39_3e13_S70_.trimmed.mdup.bam	1	E	0.00001605	1.794117647	0.177862214	0.096964204	pe	0	0	0	WT
fucciwt_colony_single_c13_w41_3e13_S71_.trimmed.mdup.bam	1	E	0.00000504	1.962264151	0.119320263	0.061746431	pe	0.285714286	0	0	WT
fucciwt_colony_single_c13_w45_3e13_S73_.trimmed.mdup.bam	1	E	0.00003094	1.667808219	0.239380186	0.144529661	pe	0	0	0	WT
fucciwt_colony_single_c13_w49_3e13_S75_.trimmed.mdup.bam	1	E	0.00000388	1.950617284	0.100683252	0.051616097	pe	0.333333333	0	0	WT
fucciwt_colony_single_c13_w5_3e13_S53_.trimmed.mdup.bam	1	E	0.0000296	1.663043478	0.234753469	0.140250617	pe	0	0	0	WT
fucciwt_colony_single_c13_w7_3e13_S54_.trimmed.mdup.bam	1	E	0.00002455	1.700205339	0.224861245	0.131632353	pe	0.333333333	0	0	WT
fucciwt_colony_single_c14_w11_3e13_S81_.trimmed.mdup.bam	1	E	0.00009302	1.233035245	0.279910427	0.251184926	pe	0	0	0	WT
fucciwt_colony_single_c14_w21_3e13_S86_.trimmed.mdup.bam	1	E	0.0000097	1.895287958	0.155246652	0.082558603	pe	0.1875	0	0	WT
fucciwt_colony_single_c14_w23_3e13_S87_.trimmed.mdup.bam	1	E	0.00013032	1.083564356	0.268375205	0.263404649	pe	0	1	0.01	WT
fucciwt_colony_single_c14_w25_3e13_S88_.trimmed.mdup.bam	1	E	0.00000398	2	0.107336492	0.055137136	pe	0.5	0	0	WT
fucciwt_colony_single_c14_w31_3e13_S91_.trimmed.mdup.bam	1	E	0.00000815	1.902439024	0.144531829	0.076176193	pe	0.333333333	0	0	WT
fucciwt_colony_single_c14_w35_3e13_S93_.trimmed.mdup.bam	1	E	0.00004939	1.477812178	0.27264777	0.186906423	pe	0.5	0	0	WT
fucciwt_colony_single_c14_w37_3e13_S94_.trimmed.mdup.bam	1	E	0.00000393	1.973333333	0.101430113	0.051964362	pe	0.4	0	0	WT
fucciwt_colony_single_c14_w39_3e13_S95_.trimmed.mdup.bam	1	E	0.00001877	1.716494845	0.209848602	0.119084439	pe	0	0	0	WT
