Date	Library	Reads	Duplication_rate	Coverage	Background	Reads_per_Mb	Percent_WC	Mode_GC	Mode_insert_size	Quality_AS
18-11-2021	recql5-2-a1h5-hkt-f05-r3-c3_S971_	279208	0.038538	0.006371452	0.028053462	44	0.2	NA	NA	0.9799
18-11-2021	recql5-2-a1h5-hkt-f05-r3-c4_S972_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f05-r3-c5_S973_	347590	0.037055	0.007903865	0.119705105	52	0.230769231	NA	NA	0.014
18-11-2021	recql5-2-a1h5-hkt-f05-r3-c6_S974_	88588	0.017023	0.002017884	0.057089138	14	0.103448276	NA	NA	0.0286
18-11-2021	recql5-2-a1h5-hkt-f05-r4-c2_S975_	282102	0.034838	0.006426351	0.044823545	45	0.128205128	NA	NA	0.9883
18-11-2021	recql5-2-a1h5-hkt-f05-r4-c3_S976_	311890	0.034935	0.007102187	0.045680257	49	0.225	NA	NA	0.9863
18-11-2021	recql5-2-a1h5-hkt-f05-r4-c4_S977_	369506	0.039745	0.008379123	0.097918298	56	0.326923077	NA	NA	0.1112
18-11-2021	recql5-2-a1h5-hkt-f05-r4-c5_S978_	313576	0.041234	0.007131231	0.043116029	50	0.244444444	NA	NA	0.977
18-11-2021	recql5-2-a1h5-hkt-f05-r4-c6_S979_	315182	0.033968	0.007138239	0.042637318	50	0.195121951	NA	NA	0.9902
18-11-2021	recql5-2-a1h5-hkt-f05-r5-c2_S980_	340982	0.039521	0.007775845	0.094946538	52	0.275	NA	NA	0.0574
18-11-2021	recql5-2-a1h5-hkt-f05-r5-c3_S981_	392558	0.040335	0.008889903	0.119973316	60	0.238095238	NA	NA	0.0126
18-11-2021	recql5-2-a1h5-hkt-f05-r5-c4_S982_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f05-r5-c5_S983_	346786	0.036536	0.007906607	0.064506959	54	0.244444444	NA	NA	0.118
18-11-2021	recql5-2-a1h5-hkt-f05-r5-c6_S984_	293260	0.039876	0.006644711	0.098055191	45	0.162162162	NA	NA	0.3135
18-11-2021	recql5-2-a1h5-hkt-f05-r6-c2_S985_	249980	0.025482	0.005593613	0.065585302	39	0.153846154	NA	NA	0.5842
18-11-2021	recql5-2-a1h5-hkt-f05-r6-c3_S986_	149718	0.020933	0.003345528	0.079096858	23	0.179487179	NA	NA	0.3679
18-11-2021	recql5-2-a1h5-hkt-f05-r6-c4_S987_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f05-r6-c5_S988_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r2-c2_S990_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r2-c3_S991_	271362	0.032893	0.006181354	0.051560486	43	0.175	NA	NA	0.4334
18-11-2021	recql5-2-a1h5-hkt-f06-r2-c4_S992_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r2-c5_S993_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r2-c6_S994_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r3-c2_S995_	238794	0.028133	0.00541066	0.032012811	38	0.117647059	NA	NA	0.9882
18-11-2021	recql5-2-a1h5-hkt-f06-r3-c3_S996_	30242	0.015078	0.00067576	0.053563837	5	0.115384615	NA	NA	0
18-11-2021	recql5-2-a1h5-hkt-f06-r3-c4_S997_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r3-c5_S998_	98004	0.024428	0.002320882	0.161568094	15	0.068965517	NA	NA	0.0001
18-11-2021	recql5-2-a1h5-hkt-f06-r3-c6_S999_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r4-c2_S1000_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r4-c3_S1001_	42784	0.012435	0.000947585	0.121266562	6	0.275862069	NA	NA	0
18-11-2021	recql5-2-a1h5-hkt-f06-r4-c4_S1002_	273376	0.032944	0.006216373	0.032239672	44	0.147058824	NA	NA	0.9874
18-11-2021	recql5-2-a1h5-hkt-f06-r4-c5_S1003_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r4-c6_S1004_	260914	0.034019	0.005922516	0.031055301	41	0.181818182	NA	NA	0.9861
18-11-2021	recql5-2-a1h5-hkt-f06-r5-c2_S1005_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r5-c3_S1006_	280944	0.035075	0.006365742	0.033966089	45	0.195652174	NA	NA	0.9856
18-11-2021	recql5-2-a1h5-hkt-f06-r5-c4_S1007_	244258	0.030902	0.005545068	0.040520223	39	0.135135135	NA	NA	0.7666
18-11-2021	recql5-2-a1h5-hkt-f06-r5-c5_S1008_	317398	0.029206	0.007264691	0.03915144	51	0.135135135	NA	NA	0.9891
18-11-2021	recql5-2-a1h5-hkt-f06-r5-c6_S1009_	229676	0.033569	0.005226239	0.047523894	36	0.189189189	NA	NA	0.7937
18-11-2021	recql5-2-a1h5-hkt-f06-r6-c2_S1010_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-f06-r6-c3_S1011_	90940	0.015527	0.001992673	0.163204192	14	0.142857143	NA	NA	0.0004
18-11-2021	recql5-2-a1h5-hkt-f06-r6-c4_S1012_	97380	0.01602	0.002155638	0.103599733	15	0.242424242	NA	NA	0.01
18-11-2021	recql5-2-a1h5-hkt-f06-r6-c5_S1013_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-r45-c39_S291_	156654	0.018155	0.003517678	0.0897914	24	0.228571429	NA	NA	0.3017
18-11-2021	recql5-2-a1h5-hkt-r45-c40_S292_	197320	0.018954	0.004425059	0.039785264	31	0.135135135	NA	NA	0.9865
18-11-2021	recql5-2-a1h5-hkt-r45-c41_S293_	139682	0.017253	0.003108763	0.102704217	22	0.219512195	NA	NA	0.0058
18-11-2021	recql5-2-a1h5-hkt-r45-c42_S294_	157562	0.017085	0.003492541	0.141712658	24	0.225	NA	NA	0.0525
18-11-2021	recql5-2-a1h5-hkt-r45-c43_S295_	336858	0.02917	0.007612947	0.084254908	53	0.227272727	NA	NA	0.0052
18-11-2021	recql5-2-a1h5-hkt-r45-c44_S296_	334622	0.028546	0.007590703	0.065015097	53	0.239130435	NA	NA	0.2586
18-11-2021	recql5-2-a1h5-hkt-r45-c45_S297_	344924	0.02658	0.007781854	0.077331487	52	0.2	NA	NA	0.0432
18-11-2021	recql5-2-a1h5-hkt-r45-c46_S298_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-r45-c47_S299_	254812	0.026404	0.005778899	0.058970491	41	0.131578947	NA	NA	0.98
18-11-2021	recql5-2-a1h5-hkt-r45-c48_S300_	306932	0.031245	0.006971762	0.047795472	49	0.166666667	NA	NA	0.8777
18-11-2021	recql5-2-a1h5-hkt-r45-c49_S301_	301720	0.029358	0.006842104	0.058759355	48	0.214285714	NA	NA	0.426
18-11-2021	recql5-2-a1h5-hkt-r45-c50_S302_	309756	0.02797	0.007051628	0.030422165	50	0.19047619	NA	NA	0.9807
18-11-2021	recql5-2-a1h5-hkt-r45-c51_S303_	335624	0.028478	0.007612267	0.035583299	54	0.162790698	NA	NA	0.9779
18-11-2021	recql5-2-a1h5-hkt-r45-c52_S304_	366856	0.0315	0.008361769	0.026707966	57	0.225	NA	NA	0.9716
18-11-2021	recql5-2-a1h5-hkt-r45-c53_S305_	546510	0.0356	0.012465904	0.031161828	87	0.125	NA	NA	0.9397
18-11-2021	recql5-2-a1h5-hkt-r45-c54_S306_	528460	0.037123	0.012053076	0.103791793	79	0.25	NA	NA	0.1871
18-11-2021	recql5-2-a1h5-hkt-r46-c39_S327_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-r46-c40_S328_	175714	0.01705	0.003932169	0.045239218	28	0.117647059	NA	NA	0.893
18-11-2021	recql5-2-a1h5-hkt-r46-c41_S329_	93628	0.015337	0.00206533	0.047617323	14	0.115384615	NA	NA	0.2439
18-11-2021	recql5-2-a1h5-hkt-r46-c42_S330_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-r46-c43_S331_	370320	0.028132	0.008450823	0.025471817	60	0.14893617	NA	NA	0.9511
18-11-2021	recql5-2-a1h5-hkt-r46-c44_S332_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-r46-c45_S333_	328364	0.025691	0.0074214	0.072048032	50	0.235294118	NA	NA	0.0579
18-11-2021	recql5-2-a1h5-hkt-r46-c46_S334_	335782	0.02775	0.007628077	0.082897471	51	0.179487179	NA	NA	0.0205
18-11-2021	recql5-2-a1h5-hkt-r46-c47_S335_	248490	0.026432	0.005600354	0.066616596	39	0.216216216	NA	NA	0.5508
18-11-2021	recql5-2-a1h5-hkt-r46-c48_S336_	334834	0.03195	0.007535147	0.050989836	53	0.254901961	NA	NA	0.5703
18-11-2021	recql5-2-a1h5-hkt-r46-c49_S337_	326452	0.029762	0.007348746	0.092281527	50	0.142857143	NA	NA	0.0672
18-11-2021	recql5-2-a1h5-hkt-r46-c50_S338_	294810	0.025501	0.006689056	0.042118442	47	0.227272727	NA	NA	0.9796
18-11-2021	recql5-2-a1h5-hkt-r46-c51_S339_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-r46-c52_S340_	388522	0.031365	0.008840751	0.112012451	59	0.243902439	NA	NA	0.0068
18-11-2021	recql5-2-a1h5-hkt-r46-c53_S341_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-r46-c54_S342_	339132	0.028308	0.007679199	0.029167465	54	0.19047619	NA	NA	0.9762
18-11-2021	recql5-2-a1h5-hkt-r47-c39_S363_	157544	0.018369	0.00353136	0.03683025	25	0.064516129	NA	NA	0.9804
18-11-2021	recql5-2-a1h5-hkt-r47-c40_S364_	211574	0.020693	0.0047491	0.037669613	34	0.189189189	NA	NA	0.9932
18-11-2021	recql5-2-a1h5-hkt-r47-c41_S365_	108700	0.017884	0.002408709	0.050028468	17	0.090909091	NA	NA	0.7079
18-11-2021	recql5-2-a1h5-hkt-r47-c42_S366_	157018	0.019463	0.003484327	0.083220073	24	0.179487179	NA	NA	0.0317
18-11-2021	recql5-2-a1h5-hkt-r47-c43_S367_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-r47-c44_S368_	359198	0.030446	0.008148631	0.031345986	57	0.170731707	NA	NA	0.9632
18-11-2021	recql5-2-a1h5-hkt-r47-c45_S369_	340068	0.028759	0.007661212	0.031174796	54	0.19047619	NA	NA	0.983
18-11-2021	recql5-2-a1h5-hkt-r47-c46_S370_	368042	0.030399	0.008408221	0.019685843	59	0.177777778	NA	NA	0.9335
18-11-2021	recql5-2-a1h5-hkt-r47-c47_S371_	191146	0.028742	0.004366102	0.03011721	31	0.117647059	NA	NA	0.9907
18-11-2021	recql5-2-a1h5-hkt-r47-c48_S372_	344326	0.029687	0.007764162	0.0602542	55	0.171428571	NA	NA	0.8475
18-11-2021	recql5-2-a1h5-hkt-r47-c49_S373_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-r47-c50_S374_	341482	0.029056	0.007775789	0.028121279	55	0.217391304	NA	NA	0.9764
18-11-2021	recql5-2-a1h5-hkt-r47-c51_S375_	340350	0.029558	0.00773853	0.027123879	55	0.162790698	NA	NA	0.9791
18-11-2021	recql5-2-a1h5-hkt-r47-c52_S376_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	recql5-2-a1h5-hkt-r47-c53_S377_	365188	0.030702	0.008278598	0.030950755	58	0.186046512	NA	NA	0.9697
18-11-2021	recql5-2-a1h5-hkt-r47-c54_S378_	355538	0.030106	0.008073237	0.03714574	58	0.212765957	NA	NA	0.3767
18-11-2021	rtel-1-a1h5-hkt-f09-r2-c2_S1065_	236384	0.041703	0.005421723	0.020754958	37	0.216216216	NA	NA	0.976
18-11-2021	rtel-1-a1h5-hkt-f09-r2-c3_S1066_	406724	0.044871	0.009241785	0.017622445	64	0.2	NA	NA	0.9124
18-11-2021	rtel-1-a1h5-hkt-f09-r2-c4_S1067_	152852	0.022676	0.003445905	0.034942837	24	0.074074074	NA	NA	0.9937
18-11-2021	rtel-1-a1h5-hkt-f09-r2-c5_S1068_	483582	0.034716	0.010927247	0.029081379	76	0.214285714	NA	NA	0.9445
18-11-2021	rtel-1-a1h5-hkt-f09-r2-c6_S1069_	427788	0.041254	0.009660901	0.023360652	67	0.209302326	NA	NA	0.9598
18-11-2021	rtel-1-a1h5-hkt-f09-r3-c2_S1070_	382796	0.040659	0.008655802	0.024161464	60	0.139534884	NA	NA	0.952
18-11-2021	rtel-1-a1h5-hkt-f09-r3-c3_S1071_	286550	0.040426	0.006511089	0.025864596	45	0.205128205	NA	NA	0.976
18-11-2021	rtel-1-a1h5-hkt-f09-r3-c4_S1072_	301886	0.040704	0.006850299	0.027720379	47	0.142857143	NA	NA	0.9817
18-11-2021	rtel-1-a1h5-hkt-f09-r3-c5_S1073_	393606	0.041295	0.008931848	0.024766434	62	0.25	NA	NA	0.9498
18-11-2021	rtel-1-a1h5-hkt-f09-r3-c6_S1074_	338856	0.039197	0.007658799	0.06620119	53	0.19047619	NA	NA	0.2059
18-11-2021	rtel-1-a1h5-hkt-f09-r4-c2_S1075_	333764	0.039663	0.007564011	0.026552752	52	0.195121951	NA	NA	0.9781
18-11-2021	rtel-1-a1h5-hkt-f09-r4-c3_S1076_	119640	0.019743	0.00270417	0.051550421	19	0.107142857	NA	NA	0.8877
18-11-2021	rtel-1-a1h5-hkt-f09-r4-c4_S1077_	130032	0.018288	0.00290647	0.038757963	20	0.096774194	NA	NA	0.941
18-11-2021	rtel-1-a1h5-hkt-f09-r4-c5_S1078_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-f09-r4-c6_S1079_	106996	0.018991	0.00240337	0.05066475	17	0.066666667	NA	NA	0.5791
18-11-2021	rtel-1-a1h5-hkt-f09-r5-c2_S1080_	317714	0.045727	0.007221799	0.031677718	49	0.236842105	NA	NA	0.8603
18-11-2021	rtel-1-a1h5-hkt-f09-r5-c3_S1081_	415254	0.044113	0.009386636	0.026763918	65	0.191489362	NA	NA	0.9654
18-11-2021	rtel-1-a1h5-hkt-f09-r5-c4_S1082_	358256	0.045465	0.008103382	0.022097352	56	0.179487179	NA	NA	0.9747
18-11-2021	rtel-1-a1h5-hkt-f09-r5-c5_S1083_	102976	0.01816	0.002310175	0.041001065	16	0.071428571	NA	NA	0.7187
18-11-2021	rtel-1-a1h5-hkt-f09-r5-c6_S1084_	343084	0.043167	0.007772385	0.029130526	54	0.128205128	NA	NA	0.9667
18-11-2021	rtel-1-a1h5-hkt-f09-r6-c2_S1085_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-f09-r6-c3_S1086_	231552	0.028676	0.005205078	0.030175982	36	0.125	NA	NA	0.99
18-11-2021	rtel-1-a1h5-hkt-f09-r6-c4_S1087_	179618	0.021334	0.003982362	0.045746554	28	0.09375	NA	NA	0.982
18-11-2021	rtel-1-a1h5-hkt-f09-r6-c5_S1088_	317482	0.030622	0.007123106	0.029521384	50	0.195121951	NA	NA	0.9811
18-11-2021	rtel-1-a1h5-hkt-f10-r2-c2_S1090_	204574	0.040826	0.004665698	0.021770625	32	0.125	NA	NA	0.9657
18-11-2021	rtel-1-a1h5-hkt-f10-r2-c3_S1091_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-f10-r2-c4_S1092_	137986	0.020654	0.003085597	0.055349699	22	0.09375	NA	NA	0.2706
18-11-2021	rtel-1-a1h5-hkt-f10-r2-c5_S1093_	73236	0.014474	0.001620616	0.046143936	11	0.103448276	NA	NA	0.0261
18-11-2021	rtel-1-a1h5-hkt-f10-r2-c6_S1094_	165182	0.021867	0.003786079	0.045240712	26	0.064516129	NA	NA	0.5141
18-11-2021	rtel-1-a1h5-hkt-f10-r3-c2_S1095_	363990	0.042221	0.008185484	0.023750807	57	0.204545455	NA	NA	0.9523
18-11-2021	rtel-1-a1h5-hkt-f10-r3-c3_S1096_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-f10-r3-c4_S1097_	245658	0.038134	0.005556258	0.024845043	38	0.117647059	NA	NA	0.9831
18-11-2021	rtel-1-a1h5-hkt-f10-r3-c5_S1098_	448028	0.036266	0.010047828	0.031070356	70	0.25	NA	NA	0.8895
18-11-2021	rtel-1-a1h5-hkt-f10-r3-c6_S1099_	295250	0.043346	0.006661781	0.038478735	45	0.222222222	NA	NA	0.5
18-11-2021	rtel-1-a1h5-hkt-f10-r4-c2_S1100_	439722	0.05171	0.009952314	0.024148015	68	0.204545455	NA	NA	0.9215
18-11-2021	rtel-1-a1h5-hkt-f10-r4-c3_S1101_	463708	0.045218	0.010445672	0.03140572	72	0.170731707	NA	NA	0.9572
18-11-2021	rtel-1-a1h5-hkt-f10-r4-c4_S1102_	377004	0.041522	0.00847325	0.023302395	59	0.222222222	NA	NA	0.9504
18-11-2021	rtel-1-a1h5-hkt-f10-r4-c5_S1103_	276568	0.048827	0.006240008	0.027730918	43	0.15	NA	NA	0.982
18-11-2021	rtel-1-a1h5-hkt-f10-r4-c6_S1104_	374752	0.045678	0.008447693	0.026943018	59	0.186046512	NA	NA	0.9138
18-11-2021	rtel-1-a1h5-hkt-f10-r5-c2_S1105_	370996	0.045537	0.008401221	0.01948708	58	0.142857143	NA	NA	0.9417
18-11-2021	rtel-1-a1h5-hkt-f10-r5-c3_S1106_	459156	0.051747	0.010390793	0.018913447	74	0.240740741	NA	NA	0.7416
18-11-2021	rtel-1-a1h5-hkt-f10-r5-c4_S1107_	361142	0.047112	0.00813119	0.024007725	56	0.12195122	NA	NA	0.974
18-11-2021	rtel-1-a1h5-hkt-f10-r5-c5_S1108_	446994	0.048824	0.010122096	0.018906128	70	0.181818182	NA	NA	0.9081
18-11-2021	rtel-1-a1h5-hkt-f10-r5-c6_S1109_	11734	0.021817	0.000272242	0.046641791	1	0	NA	NA	0
18-11-2021	rtel-1-a1h5-hkt-f10-r6-c2_S1110_	291486	0.030712	0.006488982	0.035083595	46	0.184210526	NA	NA	0.9892
18-11-2021	rtel-1-a1h5-hkt-f10-r6-c3_S1111_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-f10-r6-c4_S1112_	58944	0.012792	0.001247419	0.071990509	9	0.041666667	NA	NA	0
18-11-2021	rtel-1-a1h5-hkt-f10-r6-c5_S1113_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-r51-c39_S507_	117066	0.015854	0.002600279	0.03965883	18	0.071428571	NA	NA	0.9217
18-11-2021	rtel-1-a1h5-hkt-r51-c40_S508_	157126	0.016675	0.003508102	0.03527734	25	0.151515152	NA	NA	0.9934
18-11-2021	rtel-1-a1h5-hkt-r51-c41_S509_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-r51-c42_S510_	101936	0.015049	0.002239451	0.048323471	16	0.1	NA	NA	0.6749
18-11-2021	rtel-1-a1h5-hkt-r51-c43_S511_	248192	0.024215	0.005590354	0.070712506	39	0.230769231	NA	NA	0.0249
18-11-2021	rtel-1-a1h5-hkt-r51-c44_S512_	254820	0.024111	0.005762928	0.028133518	41	0.142857143	NA	NA	0.9756
18-11-2021	rtel-1-a1h5-hkt-r51-c45_S513_	215064	0.019287	0.00480814	0.033060566	34	0.088235294	NA	NA	0.9907
18-11-2021	rtel-1-a1h5-hkt-r51-c46_S514_	268708	0.023624	0.006097126	0.026307236	43	0.171428571	NA	NA	0.9794
18-11-2021	rtel-1-a1h5-hkt-r51-c47_S515_	193854	0.022161	0.004380474	0.033245965	31	0.096774194	NA	NA	0.9903
18-11-2021	rtel-1-a1h5-hkt-r51-c48_S516_	299104	0.026131	0.00673779	0.033808781	47	0.216216216	NA	NA	0.9781
18-11-2021	rtel-1-a1h5-hkt-r51-c49_S517_	224138	0.024414	0.005061082	0.028986571	35	0.125	NA	NA	0.9796
18-11-2021	rtel-1-a1h5-hkt-r51-c50_S518_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-r51-c51_S519_	170144	0.024144	0.00388463	0.02508902	27	0.074074074	NA	NA	0.9782
18-11-2021	rtel-1-a1h5-hkt-r51-c52_S520_	293684	0.025973	0.006698051	0.026631396	46	0.2	NA	NA	0.9725
18-11-2021	rtel-1-a1h5-hkt-r51-c53_S521_	268906	0.024812	0.006081607	0.029104565	44	0.157894737	NA	NA	0.903
18-11-2021	rtel-1-a1h5-hkt-r51-c54_S522_	278556	0.024275	0.006309021	0.046357616	44	0.153846154	NA	NA	0.7496
18-11-2021	rtel-1-a1h5-hkt-r52-c39_S543_	76410	0.011909	0.001673371	0.057717699	12	0.071428571	NA	NA	0.01
18-11-2021	rtel-1-a1h5-hkt-r52-c40_S544_	101532	0.012213	0.002248793	0.038201574	16	0.107142857	NA	NA	0.8687
18-11-2021	rtel-1-a1h5-hkt-r52-c41_S545_	66030	0.012055	0.001440743	0.042896754	10	0.068965517	NA	NA	0.0168
18-11-2021	rtel-1-a1h5-hkt-r52-c42_S546_	59936	0.011245	0.001292755	0.078219161	9	0.074074074	NA	NA	0
18-11-2021	rtel-1-a1h5-hkt-r52-c43_S547_	149418	0.017147	0.003309381	0.058300885	24	0.074074074	NA	NA	0.0778
18-11-2021	rtel-1-a1h5-hkt-r52-c44_S548_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-r52-c45_S549_	120498	0.014224	0.002638202	0.042153264	19	0.038461538	NA	NA	0.9737
18-11-2021	rtel-1-a1h5-hkt-r52-c46_S550_	106154	0.014262	0.002359194	0.046577176	17	0.034482759	NA	NA	0.891
18-11-2021	rtel-1-a1h5-hkt-r52-c47_S551_	87576	0.013657	0.001926341	0.057259596	14	0.137931034	NA	NA	0.1287
18-11-2021	rtel-1-a1h5-hkt-r52-c48_S552_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-r52-c49_S553_	144884	0.017297	0.003219855	0.040185471	23	0.068965517	NA	NA	0.9822
18-11-2021	rtel-1-a1h5-hkt-r52-c50_S554_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-r52-c51_S555_	151256	0.016912	0.003363302	0.048329854	24	0.129032258	NA	NA	0.8868
18-11-2021	rtel-1-a1h5-hkt-r52-c52_S556_	180196	0.018447	0.00406383	0.03106831	28	0.125	NA	NA	0.9831
18-11-2021	rtel-1-a1h5-hkt-r52-c53_S557_	196800	0.017866	0.004413825	0.029807077	31	0.151515152	NA	NA	0.982
18-11-2021	rtel-1-a1h5-hkt-r52-c54_S558_	NA	NA	NA	NA	NA	NA	NA	NA	NA
18-11-2021	rtel-1-a1h5-hkt-r53-c39_S579_	83926	0.013893	0.001847804	0.04002344	13	0.074074074	NA	NA	0.4162
18-11-2021	rtel-1-a1h5-hkt-r53-c40_S580_	107718	0.015151	0.002394778	0.043854258	17	0.066666667	NA	NA	0.9165
18-11-2021	rtel-1-a1h5-hkt-r53-c41_S581_	64366	0.014697	0.001404117	0.047534456	10	0.142857143	NA	NA	0.002
18-11-2021	rtel-1-a1h5-hkt-r53-c42_S582_	66604	0.014444	0.001446714	0.051999342	10	0.04	NA	NA	0.0143
18-11-2021	rtel-1-a1h5-hkt-r53-c43_S583_	165776	0.019967	0.003687547	0.032181898	27	0.071428571	NA	NA	0.9488
18-11-2021	rtel-1-a1h5-hkt-r53-c44_S584_	180028	0.020264	0.004027076	0.067227723	28	0.09375	NA	NA	0.0694
18-11-2021	rtel-1-a1h5-hkt-r53-c45_S585_	142514	0.016391	0.003144774	0.041313979	22	0.074074074	NA	NA	0.9818
18-11-2021	rtel-1-a1h5-hkt-r53-c46_S586_	192778	0.019484	0.004334087	0.047765794	30	0.096774194	NA	NA	0.9893
18-11-2021	rtel-1-a1h5-hkt-r53-c47_S587_	117912	0.018183	0.002614724	0.065522621	18	0.037037037	NA	NA	0.1804
18-11-2021	rtel-1-a1h5-hkt-r53-c48_S588_	194864	0.022816	0.004389955	0.04004093	31	0.114285714	NA	NA	0.9842
18-11-2021	rtel-1-a1h5-hkt-r53-c49_S589_	168596	0.021317	0.003775438	0.034905417	27	0.068965517	NA	NA	0.9729
18-11-2021	rtel-1-a1h5-hkt-r53-c50_S590_	161328	0.019687	0.00362076	0.032127809	25	0.034482759	NA	NA	0.9918
18-11-2021	rtel-1-a1h5-hkt-r53-c51_S591_	166868	0.023396	0.003790354	0.02415719	26	0.033333333	NA	NA	0.9733
18-11-2021	rtel-1-a1h5-hkt-r53-c52_S592_	172182	0.023278	0.003940369	0.022336141	27	0.060606061	NA	NA	0.9697
18-11-2021	rtel-1-a1h5-hkt-r53-c53_S593_	191592	0.023383	0.004324093	0.026700985	30	0.15625	NA	NA	0.971
18-11-2021	rtel-1-a1h5-hkt-r53-c54_S594_	202476	0.020111	0.004539356	0.036710637	32	0.15625	NA	NA	0.9922
06-01-2022	blm-2-a1h5-hkt-r44-c39_S255_	31280	0.044433	0.000692204	0.016164612	113	0.461538462	NA	NA	0.5133
06-01-2022	blm-2-a1h5-hkt-r44-c40_S256_	19672	0.035397	0.000436301	0.080578778	87	0.507246377	NA	NA	0.0679
06-01-2022	blm-2-a1h5-hkt-r44-c41_S257_	15660	0.038553	0.000351035	0.137385805	61	0.41025641	NA	NA	0.0001
06-01-2022	blm-2-a1h5-hkt-r44-c42_S258_	32188	0.043772	0.000709673	0.017576493	117	0.486111111	NA	NA	0.5771
06-01-2022	blm-2-a1h5-hkt-r44-c43_S259_	80628	0.073566	0.001762882	0.007742799	172	0.447761194	NA	NA	0.7494
06-01-2022	blm-2-a1h5-hkt-r44-c44_S260_	59434	0.067888	0.001306034	0.008708246	140	0.410958904	NA	NA	0.6783
06-01-2022	blm-2-a1h5-hkt-r44-c45_S261_	72812	0.06883	0.001598871	0.009950346	167	0.444444444	NA	NA	0.6366
06-01-2022	blm-2-a1h5-hkt-r44-c46_S262_	76146	0.073772	0.001668637	0.021963874	161	0.472972973	NA	NA	0.5
06-01-2022	blm-2-a1h5-hkt-r44-c47_S263_	33070	0.058196	0.000737553	0.011110793	89	0.465753425	NA	NA	0.5872
06-01-2022	blm-2-a1h5-hkt-r44-c48_S264_	72514	0.072529	0.001583906	0.012127179	160	0.406779661	NA	NA	0.6668
06-01-2022	blm-2-a1h5-hkt-r44-c49_S265_	81528	0.077048	0.001773079	0.011577326	170	0.465517241	NA	NA	0.7143
06-01-2022	blm-2-a1h5-hkt-r44-c50_S266_	71600	0.076408	0.001566268	0.00978866	150	0.479452055	NA	NA	0.6046
06-01-2022	blm-2-a1h5-hkt-r44-c51_S267_	84682	0.082326	0.001837819	0.012726773	163	0.470588235	NA	NA	0.7755
