library	background	reads.per.mb	coverage
fucci-wt-single-f8-r4-c1_S316_.trimmed.mdup.bam	0.0846774193548387	3	0.03
fucci-wt-single-f8-r3-c7_S70_L001_.trimmed.mdup.bam	0.2	0	0
fucci-wt-single-f8-r3-c7_S70_.trimmed.mdup.bam	0.314250913520097	36	0.29
fucci-wt-single-f8-r3-c7_S315_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f8-r3-c6_S69_L001_.trimmed.mdup.bam	0.0797101449275362	0	0
fucci-wt-single-f8-r3-c6_S69_.trimmed.mdup.bam	0.0264031604977193	117	0.87
fucci-wt-single-f8-r3-c6_S314_.trimmed.mdup.bam	0.0427937020589423	2	0.01
fucci-wt-single-f8-r3-c5_S68_L001_.trimmed.mdup.bam	0	0	0.01
fucci-wt-single-f8-r3-c5_S68_.trimmed.mdup.bam	0.162163844621514	140	1.11
fucci-wt-single-f8-r3-c5_S313_.trimmed.mdup.bam	0	1	0.01
fucci-wt-single-f8-r3-c4_S67_L001_.trimmed.mdup.bam	0.0958904109589041	0	0
fucci-wt-single-f8-r3-c4_S67_.trimmed.mdup.bam	0.0310056846094463	61	0.45
fucci-wt-single-f8-r3-c4_S312_.trimmed.mdup.bam	0.0425	0	0
fucci-wt-single-f8-r3-c3_S66_L001_.trimmed.mdup.bam	0.333333333333333	0	0
fucci-wt-single-f8-r3-c3_S66_.trimmed.mdup.bam	0.0417784591797624	4	0.03
fucci-wt-single-f8-r3-c3_S311_.trimmed.mdup.bam	0.131147540983607	0	0
fucci-wt-single-f8-r3-c2_S65_L001_.trimmed.mdup.bam	0.0729166666666667	0	0
fucci-wt-single-f8-r3-c2_S65_.trimmed.mdup.bam	0.0341892077440615	50	0.37
fucci-wt-single-f8-r3-c2_S310_.trimmed.mdup.bam	0.046242774566474	0	0.01
fucci-wt-single-f8-r3-c1_S64_L001_.trimmed.mdup.bam	0.166666666666667	0	0
fucci-wt-single-f8-r3-c1_S64_.trimmed.mdup.bam	0.0341249653713451	29	0.22
fucci-wt-single-f8-r3-c1_S309_.trimmed.mdup.bam	0.0458715596330275	0	0
fucci-wt-single-f8-r2-c7_S63_L001_.trimmed.mdup.bam	0.16	0	0
fucci-wt-single-f8-r2-c7_S63_.trimmed.mdup.bam	0.106788278782557	64	0.51
fucci-wt-single-f8-r2-c7_S308_.trimmed.mdup.bam	0.0579710144927536	1	0.01
fucci-wt-single-f8-r2-c6_S62_L001_.trimmed.mdup.bam	0.0557103064066852	0	0
fucci-wt-single-f8-r2-c6_S62_.trimmed.mdup.bam	0.0361017427854663	103	0.77
fucci-wt-single-f8-r2-c6_S307_.trimmed.mdup.bam	0.0523255813953488	1	0.01
fucci-wt-single-f8-r2-c5_S61_L001_.trimmed.mdup.bam	0.141025641025641	0	0
fucci-wt-single-f8-r2-c5_S61_.trimmed.mdup.bam	0.029795349218718	95	0.71
fucci-wt-single-f8-r2-c5_S306_.trimmed.mdup.bam	0.0326761448432959	14	0.11
fucci-wt-single-f8-r2-c4_S60_L001_.trimmed.mdup.bam	0.0606060606060606	0	0
fucci-wt-single-f8-r2-c4_S60_.trimmed.mdup.bam	0.0301745966202582	103	0.76
fucci-wt-single-f8-r2-c4_S305_.trimmed.mdup.bam	0.0391566265060241	1	0.01
fucci-wt-single-f8-r2-c3_S59_L001_.trimmed.mdup.bam	0.0805084745762712	0	0
fucci-wt-single-f8-r2-c3_S59_.trimmed.mdup.bam	0.11652809417533	132	1.03
fucci-wt-single-f8-r2-c3_S304_.trimmed.mdup.bam	0.0874524714828897	1	0.01
fucci-wt-single-f8-r2-c2_S58_L001_.trimmed.mdup.bam	0.135802469135802	0	0
fucci-wt-single-f8-r2-c2_S58_.trimmed.mdup.bam	0.0808041848468047	35	0.28
fucci-wt-single-f8-r2-c2_S303_.trimmed.mdup.bam	0.059748427672956	0	0
fucci-wt-single-f8-r2-c1_S57_L001_.trimmed.mdup.bam	0.4	0	0
fucci-wt-single-f8-r2-c1_S302_.trimmed.mdup.bam	0.5	0	0
fucci-wt-single-f8-r1-c7_S56_L001_.trimmed.mdup.bam	0.140625	0	0
fucci-wt-single-f8-r1-c7_S56_.trimmed.mdup.bam	0.0496816616219601	13	0.1
fucci-wt-single-f8-r1-c7_S301_.trimmed.mdup.bam	0.114754098360656	0	0
fucci-wt-single-f8-r1-c6_S643_.trimmed.mdup.bam	0.0525892802317475	315	2.33
fucci-wt-single-f8-r1-c6_S55_L001_.trimmed.mdup.bam	0.101851851851852	0	0
fucci-wt-single-f8-r1-c6_S55_.trimmed.mdup.bam	0.0298913543872572	121	0.9
fucci-wt-single-f8-r1-c6_S398_.trimmed.mdup.bam	0.065169365712807	424	3.12
fucci-wt-single-f8-r1-c6_S300_.trimmed.mdup.bam	0.0303461305576124	314	2.33
fucci-wt-single-f8-r1-c5_S54_L001_.trimmed.mdup.bam	0.0568519304200255	3	0.02
fucci-wt-single-f8-r1-c5_S54_.trimmed.mdup.bam	0.076881070973507	90	0.68
fucci-wt-single-f8-r1-c5_S299_.trimmed.mdup.bam	0.0677451971688574	1	0.01
fucci-wt-single-f8-r1-c4_S53_L001_.trimmed.mdup.bam	0.24169842133914	7	0.05
fucci-wt-single-f8-r1-c4_S53_.trimmed.mdup.bam	0.164880687459345	132	1.05
fucci-wt-single-f8-r1-c4_S298_.trimmed.mdup.bam	0.0747663551401869	2	0.01
fucci-wt-single-f8-r1-c3_S52_L001_.trimmed.mdup.bam	0.0559440559440559	0	0
fucci-wt-single-f8-r1-c3_S52_.trimmed.mdup.bam	0.0588413573248622	106	0.8
fucci-wt-single-f8-r1-c3_S297_.trimmed.mdup.bam	0.0648414985590778	1	0.01
fucci-wt-single-f8-r1-c2_S51_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f8-r1-c2_S51_.trimmed.mdup.bam	0.141797072185765	135	1.18
fucci-wt-single-f8-r1-c2_S296_.trimmed.mdup.bam	0.272028985507246	17	0.14
fucci-wt-single-f8-r1-c1_S50_L001_.trimmed.mdup.bam	0	1	0.01
fucci-wt-single-f8-r1-c1_S50_.trimmed.mdup.bam	0.116109477906155	146	1.2
fucci-wt-single-f8-r1-c1_S295_.trimmed.mdup.bam	0.0689655172413793	2	0.02
fucci-wt-single-f7-r7-c6_S48_L001_.trimmed.mdup.bam	0.428571428571429	0	0
fucci-wt-single-f7-r7-c5_S47_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f7-r7-c5_S47_.trimmed.mdup.bam	0.318627450980392	13	0.11
fucci-wt-single-f7-r7-c4_S46_L001_.trimmed.mdup.bam	0.0319195452557936	5	0.04
fucci-wt-single-f7-r7-c4_S46_.trimmed.mdup.bam	0.0169311990681932	157	1.16
fucci-wt-single-f7-r7-c3_S45_L001_.trimmed.mdup.bam	0.0728476821192053	0	0
fucci-wt-single-f7-r7-c3_S45_.trimmed.mdup.bam	0.0724470037971182	64	0.52
fucci-wt-single-f7-r7-c2_S44_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f7-r7-c2_S44_.trimmed.mdup.bam	0.0968208092485549	105	0.85
fucci-wt-single-f7-r7-c1_S43_L001_.trimmed.mdup.bam	0.416666666666667	0	0
fucci-wt-single-f7-r6-c7_S42_L001_.trimmed.mdup.bam	0.0421836228287841	0	0
fucci-wt-single-f7-r6-c7_S42_.trimmed.mdup.bam	0.0185112947267634	152	1.12
fucci-wt-single-f7-r6-c6_S41_L001_.trimmed.mdup.bam	0.35	0	0
fucci-wt-single-f7-r6-c6_S41_.trimmed.mdup.bam	0.0680604982206406	2	0.02
fucci-wt-single-f7-r6-c5_S40_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f7-r6-c5_S40_.trimmed.mdup.bam	0	1	0.01
fucci-wt-single-f7-r6-c4_S39_L001_.trimmed.mdup.bam	0.12	0	0
fucci-wt-single-f7-r6-c4_S39_.trimmed.mdup.bam	0.0308837397278728	17	0.13
fucci-wt-single-f7-r6-c3_S38_L001_.trimmed.mdup.bam	0.0362694300518135	1	0.01
fucci-wt-single-f7-r6-c3_S38_.trimmed.mdup.bam	0.0208682313526943	159	1.18
fucci-wt-single-f7-r6-c2_S37_L001_.trimmed.mdup.bam	0	1	0.01
fucci-wt-single-f7-r6-c2_S37_.trimmed.mdup.bam	0.189015913853559	124	1.05
fucci-wt-single-f7-r6-c1_S36_L001_.trimmed.mdup.bam	0.0432098765432099	0	0
fucci-wt-single-f7-r6-c1_S36_.trimmed.mdup.bam	0.0240901739492772	111	0.82
fucci-wt-single-f7-r5-c7_S35_L001_.trimmed.mdup.bam	0.0736842105263158	0	0
fucci-wt-single-f7-r5-c7_S35_.trimmed.mdup.bam	0.088571669429848	83	0.65
fucci-wt-single-f7-r5-c6_S34_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f7-r5-c6_S34_.trimmed.mdup.bam	0.25504430447315	29	0.25
fucci-wt-single-f7-r5-c5_S33_L001_.trimmed.mdup.bam	0.0417867435158501	0	0
fucci-wt-single-f7-r5-c5_S33_.trimmed.mdup.bam	0.0179732658959538	79	0.61
fucci-wt-single-f7-r5-c4_S32_L001_.trimmed.mdup.bam	0.100558659217877	0	0.01
fucci-wt-single-f7-r5-c4_S32_.trimmed.mdup.bam	0.0789361854776845	186	1.43
fucci-wt-single-f7-r5-c3_S31_L001_.trimmed.mdup.bam	0	2	0.01
fucci-wt-single-f7-r5-c3_S31_.trimmed.mdup.bam	0.0292832167832168	208	1.69
fucci-wt-single-f7-r5-c2_S30_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f7-r5-c2_S30_.trimmed.mdup.bam	0.247262773722628	37	0.33
fucci-wt-single-f7-r5-c1_S29_L001_.trimmed.mdup.bam	0.409090909090909	0	0
fucci-wt-single-f7-r5-c1_S29_.trimmed.mdup.bam	0.0697068403908795	2	0.01
fucci-wt-single-f7-r4-c7_S28_L001_.trimmed.mdup.bam	0.0470053070507961	1	0.01
fucci-wt-single-f7-r4-c7_S28_.trimmed.mdup.bam	0.0388923703587655	36	0.27
fucci-wt-single-f7-r4-c6_S27_L001_.trimmed.mdup.bam	0.102739726027397	1	0.01
fucci-wt-single-f7-r4-c6_S27_.trimmed.mdup.bam	0.162003979866557	97	0.82
fucci-wt-single-f7-r4-c5_S26_L001_.trimmed.mdup.bam	0.0427098674521355	0	0
fucci-wt-single-f7-r4-c5_S26_.trimmed.mdup.bam	0.0242267012572341	131	0.97
fucci-wt-single-f7-r4-c4_S25_L001_.trimmed.mdup.bam	0.0684647302904564	1	0.01
fucci-wt-single-f7-r4-c4_S25_.trimmed.mdup.bam	0.0818218008309457	157	1.23
fucci-wt-single-f7-r4-c3_S24_L001_.trimmed.mdup.bam	0.0732984293193717	0	0
fucci-wt-single-f7-r4-c3_S24_.trimmed.mdup.bam	0.025048360696394	59	0.44
fucci-wt-single-f7-r4-c2_S23_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f7-r4-c2_S23_.trimmed.mdup.bam	0.122574906887542	60	0.51
fucci-wt-single-f7-r4-c1_S22_L001_.trimmed.mdup.bam	0.093940272542766	3	0.02
fucci-wt-single-f7-r4-c1_S22_.trimmed.mdup.bam	0.0894260794659201	61	0.48
fucci-wt-single-f7-r3-c7_S21_L001_.trimmed.mdup.bam	0.0454545454545455	0	0
fucci-wt-single-f7-r3-c7_S21_.trimmed.mdup.bam	0.23026118282798	56	0.48
fucci-wt-single-f7-r3-c6_S20_L001_.trimmed.mdup.bam	0.0346964064436183	0	0
fucci-wt-single-f7-r3-c6_S20_.trimmed.mdup.bam	0.0209410718403109	155	1.15
fucci-wt-single-f7-r3-c5_S19_L001_.trimmed.mdup.bam	0.0284342688330872	7	0.06
fucci-wt-single-f7-r3-c5_S19_.trimmed.mdup.bam	0.0183892121849769	163	1.2
fucci-wt-single-f7-r3-c4_S18_L001_.trimmed.mdup.bam	0.0569105691056911	0	0
fucci-wt-single-f7-r3-c4_S18_.trimmed.mdup.bam	0.0222076829610244	71	0.52
fucci-wt-single-f7-r3-c3_S17_L001_.trimmed.mdup.bam	0.0961538461538462	0	0
fucci-wt-single-f7-r3-c3_S17_.trimmed.mdup.bam	0.0234020258470136	7	0.05
fucci-wt-single-f7-r3-c2_S16_L001_.trimmed.mdup.bam	0.357142857142857	0	0
fucci-wt-single-f7-r3-c1_S15_L001_.trimmed.mdup.bam	0.099009900990099	0	0
fucci-wt-single-f7-r3-c1_S15_.trimmed.mdup.bam	0.0189148830263813	20	0.15
fucci-wt-single-f7-r2-c7_S14_L001_.trimmed.mdup.bam	0.108695652173913	0	0.01
fucci-wt-single-f7-r2-c7_S14_.trimmed.mdup.bam	0.133496812162825	165	1.38
fucci-wt-single-f7-r2-c6_S13_L001_.trimmed.mdup.bam	0.034843818741751	6	0.05
fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam	0.025770961006854	183	1.36
fucci-wt-single-f7-r2-c5_S12_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f7-r2-c5_S12_.trimmed.mdup.bam	0.0763195925951414	155	1.17
fucci-wt-single-f7-r2-c4_S11_L001_.trimmed.mdup.bam	0.0401770514130065	2	0.02
fucci-wt-single-f7-r2-c4_S11_.trimmed.mdup.bam	0.0221292558831654	145	1.07
fucci-wt-single-f7-r2-c3_S10_L001_.trimmed.mdup.bam	0.3125	0	0
fucci-wt-single-f7-r2-c2_S9_L001_.trimmed.mdup.bam	0.0891089108910891	0	0
fucci-wt-single-f7-r2-c2_S9_.trimmed.mdup.bam	0.114204545454545	42	0.34
fucci-wt-single-f7-r2-c1_S8_L001_.trimmed.mdup.bam	0.0807248764415156	1	0.01
fucci-wt-single-f7-r2-c1_S8_.trimmed.mdup.bam	0.0573608878006087	174	1.3
fucci-wt-single-f7-r1-c7_S7_L001_.trimmed.mdup.bam	0.314465408805031	14	0.11
fucci-wt-single-f7-r1-c7_S7_.trimmed.mdup.bam	0.0635383639822448	151	1.29
fucci-wt-single-f7-r1-c6_S6_L001_.trimmed.mdup.bam	0.444444444444444	0	0
fucci-wt-single-f7-r1-c5_S5_L001_.trimmed.mdup.bam	0.160320080579726	47	0.38
fucci-wt-single-f7-r1-c5_S5_.trimmed.mdup.bam	0.0903376699312966	130	1.06
fucci-wt-single-f7-r1-c4_S4_L001_.trimmed.mdup.bam	0.0284637085539147	98	0.72
fucci-wt-single-f7-r1-c4_S4_.trimmed.mdup.bam	0.0240053571016233	184	1.36
fucci-wt-single-f7-r1-c3_S3_L001_.trimmed.mdup.bam	0.466666666666667	0	0
fucci-wt-single-f7-r1-c2_S2_L001_.trimmed.mdup.bam	0.454545454545455	0	0
fucci-wt-single-f7-r1-c1_S1_L001_.trimmed.mdup.bam	0.0704241196985038	10	0.08
fucci-wt-single-f7-r1-c1_S1_.trimmed.mdup.bam	0.062106932738238	116	0.88
fucci-wt-single-f12-r7-c6_S195_L001_.trimmed.mdup.bam	0.5	0	0
fucci-wt-single-f12-r7-c6_S195_.trimmed.mdup.bam	0.101385204833481	6	0.05
fucci-wt-single-f12-r7-c5_S194_L001_.trimmed.mdup.bam	0.5	0	0
fucci-wt-single-f12-r7-c5_S194_.trimmed.mdup.bam	0.0207617032531076	5	0.04
fucci-wt-single-f12-r7-c4_S193_L001_.trimmed.mdup.bam	0.285714285714286	0	0
fucci-wt-single-f12-r7-c4_S193_.trimmed.mdup.bam	0.0490196078431373	67	0.52
fucci-wt-single-f12-r7-c3_S192_L001_.trimmed.mdup.bam	0.5	0	0
fucci-wt-single-f12-r7-c3_S192_.trimmed.mdup.bam	0.0193643443485582	24	0.17
fucci-wt-single-f12-r7-c2_S191_L001_.trimmed.mdup.bam	0.310344827586207	0	0
fucci-wt-single-f12-r7-c2_S191_.trimmed.mdup.bam	0.0200713059553678	45	0.34
fucci-wt-single-f12-r7-c1_S92_L001_.trimmed.mdup.bam	0.0560794880431122	20	0.15
fucci-wt-single-f12-r7-c1_S190_L001_.trimmed.mdup.bam	0.25	0	0
fucci-wt-single-f12-r7-c1_S190_.trimmed.mdup.bam	0.0353703104038488	76	0.56
fucci-wt-single-f12-r6-c7_S91_L001_.trimmed.mdup.bam	0.0384615384615385	1	0.01
fucci-wt-single-f12-r6-c7_S189_L001_.trimmed.mdup.bam	0.272727272727273	0	0
fucci-wt-single-f12-r6-c7_S189_.trimmed.mdup.bam	0.124860132955967	142	1.14
fucci-wt-single-f12-r6-c6_S188_L001_.trimmed.mdup.bam	0.5	0	0
fucci-wt-single-f12-r6-c6_S188_.trimmed.mdup.bam	0.292993630573248	3	0.03
fucci-wt-single-f12-r6-c5_S187_L001_.trimmed.mdup.bam	0.179487179487179	0	0
fucci-wt-single-f12-r6-c5_S187_.trimmed.mdup.bam	0.0214529299077483	46	0.33
fucci-wt-single-f12-r6-c4_S186_L001_.trimmed.mdup.bam	0.444444444444444	0	0
fucci-wt-single-f12-r6-c4_S186_.trimmed.mdup.bam	0.0213462545835516	9	0.07
fucci-wt-single-f12-r6-c3_S185_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f12-r6-c2_S86_L001_.trimmed.mdup.bam	0.0283732099973317	50	0.38
fucci-wt-single-f12-r6-c2_S184_L001_.trimmed.mdup.bam	0.266666666666667	0	0
fucci-wt-single-f12-r6-c2_S184_.trimmed.mdup.bam	0.0197120818790446	72	0.54
fucci-wt-single-f12-r6-c1_S183_L001_.trimmed.mdup.bam	0.142857142857143	0	0
fucci-wt-single-f12-r6-c1_S183_.trimmed.mdup.bam	0.0171944993251306	53	0.4
fucci-wt-single-f12-r5-c7_S182_L001_.trimmed.mdup.bam	0.416666666666667	0	0
fucci-wt-single-f12-r5-c7_S182_.trimmed.mdup.bam	0.0248910824726564	28	0.21
fucci-wt-single-f12-r5-c6_S181_L001_.trimmed.mdup.bam	0.5	0	0
fucci-wt-single-f12-r5-c6_S181_.trimmed.mdup.bam	0.188176299815255	7	0.06
fucci-wt-single-f12-r5-c5_S180_L001_.trimmed.mdup.bam	0.24	0	0
fucci-wt-single-f12-r5-c5_S180_.trimmed.mdup.bam	0.0176167123113177	70	0.5
fucci-wt-single-f12-r5-c4_S81_L001_.trimmed.mdup.bam	0.0970873786407767	1	0.01
fucci-wt-single-f12-r5-c4_S179_L001_.trimmed.mdup.bam	0.171428571428571	0	0
fucci-wt-single-f12-r5-c4_S179_.trimmed.mdup.bam	0.113300492610837	181	1.47
fucci-wt-single-f12-r5-c3_S178_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f12-r5-c2_S177_L001_.trimmed.mdup.bam	0.428571428571429	0	0
fucci-wt-single-f12-r5-c2_S177_.trimmed.mdup.bam	0.0195975388118855	40	0.3
fucci-wt-single-f12-r5-c1_S176_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f12-r5-c1_S176_.trimmed.mdup.bam	0.0320417287630402	1	0.01
fucci-wt-single-f12-r4-c7_S175_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f12-r4-c6_S174_L001_.trimmed.mdup.bam	0.230769230769231	0	0
fucci-wt-single-f12-r4-c6_S174_.trimmed.mdup.bam	0.0124652226172765	82	0.59
fucci-wt-single-f12-r4-c5_S173_L001_.trimmed.mdup.bam	0.3125	0	0
fucci-wt-single-f12-r4-c5_S173_.trimmed.mdup.bam	0.122990169930656	93	0.72
fucci-wt-single-f12-r4-c4_S74_L001_.trimmed.mdup.bam	0.0283870967741936	1	0.01
fucci-wt-single-f12-r4-c4_S172_L001_.trimmed.mdup.bam	0.153846153846154	0	0
fucci-wt-single-f12-r4-c4_S172_.trimmed.mdup.bam	0.0137208893060363	154	1.13
fucci-wt-single-f12-r4-c3_S171_L001_.trimmed.mdup.bam	0.282051282051282	0	0
fucci-wt-single-f12-r4-c3_S171_.trimmed.mdup.bam	0.015852437645398	70	0.52
fucci-wt-single-f12-r4-c2_S170_L001_.trimmed.mdup.bam	0.235294117647059	0	0
fucci-wt-single-f12-r4-c2_S170_.trimmed.mdup.bam	0.233653548187171	63	0.51
fucci-wt-single-f12-r4-c1_S169_L001_.trimmed.mdup.bam	0.0952380952380952	0	0
fucci-wt-single-f12-r4-c1_S169_.trimmed.mdup.bam	0.143426294820717	68	0.54
fucci-wt-single-f12-r3-c6_S69_L001_.trimmed.mdup.bam	0	1	0.01
fucci-wt-single-f12-r3-c6_S167_L001_.trimmed.mdup.bam	0.142857142857143	0	0
fucci-wt-single-f12-r3-c6_S167_.trimmed.mdup.bam	0.197786698491917	167	1.36
fucci-wt-single-f12-r3-c5_S68_L001_.trimmed.mdup.bam	0.0893321769297485	1	0.01
fucci-wt-single-f12-r3-c5_S166_L001_.trimmed.mdup.bam	0.136986301369863	0	0
fucci-wt-single-f12-r3-c5_S166_.trimmed.mdup.bam	0.0743743612842606	193	1.47
fucci-wt-single-f12-r3-c4_S165_L001_.trimmed.mdup.bam	0.179487179487179	0	0
fucci-wt-single-f12-r3-c4_S165_.trimmed.mdup.bam	0.0132424142021953	77	0.58
fucci-wt-single-f12-r3-c3_S164_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f12-r3-c3_S164_.trimmed.mdup.bam	0.104575163398693	2	0.02
fucci-wt-single-f12-r3-c2_S163_L001_.trimmed.mdup.bam	0.0909090909090909	0	0
fucci-wt-single-f12-r3-c2_S163_.trimmed.mdup.bam	0.0509862505878773	73	0.56
fucci-wt-single-f12-r3-c1_S162_L001_.trimmed.mdup.bam	0.35	0	0
fucci-wt-single-f12-r3-c1_S162_.trimmed.mdup.bam	0.0193928262748487	31	0.23
fucci-wt-single-f12-r2-c7_S63_L001_.trimmed.mdup.bam	0.0443037974683544	1	0.01
fucci-wt-single-f12-r2-c7_S161_L001_.trimmed.mdup.bam	0.128571428571429	0	0
fucci-wt-single-f12-r2-c7_S161_.trimmed.mdup.bam	0.0209992574735793	132	0.98
fucci-wt-single-f12-r2-c6_S62_L001_.trimmed.mdup.bam	0.5	1	0.01
fucci-wt-single-f12-r2-c6_S160_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f12-r2-c6_S160_.trimmed.mdup.bam	0.168819729888432	185	1.49
fucci-wt-single-f12-r2-c5_S61_L001_.trimmed.mdup.bam	0.0662721893491124	1	0.01
fucci-wt-single-f12-r2-c5_S159_L001_.trimmed.mdup.bam	0.205128205128205	0	0
fucci-wt-single-f12-r2-c5_S159_.trimmed.mdup.bam	0.0665233051986452	149	1.14
fucci-wt-single-f12-r2-c4_S158_L001_.trimmed.mdup.bam	0.151515151515152	0	0
fucci-wt-single-f12-r2-c4_S158_.trimmed.mdup.bam	0.0149026036863736	97	0.65
fucci-wt-single-f12-r2-c3_S59_L001_.trimmed.mdup.bam	0.0269749518304432	1	0.01
fucci-wt-single-f12-r2-c3_S157_L001_.trimmed.mdup.bam	0.0866141732283465	0	0
fucci-wt-single-f12-r2-c3_S157_.trimmed.mdup.bam	0.0127088899366127	159	1.17
fucci-wt-single-f12-r2-c2_S156_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f12-r2-c1_S155_L001_.trimmed.mdup.bam	0.176470588235294	0	0
fucci-wt-single-f12-r2-c1_S155_.trimmed.mdup.bam	0.0164663149701635	113	0.84
fucci-wt-single-f12-r1-c7_S56_L001_.trimmed.mdup.bam	0	1	0.01
fucci-wt-single-f12-r1-c7_S154_L001_.trimmed.mdup.bam	0.166666666666667	0	0
fucci-wt-single-f12-r1-c7_S154_.trimmed.mdup.bam	0.0072463768115942	168	1.26
fucci-wt-single-f12-r1-c6_S55_L001_.trimmed.mdup.bam	0.0863309352517986	1	0.01
fucci-wt-single-f12-r1-c6_S153_L001_.trimmed.mdup.bam	0.133333333333333	0	0
fucci-wt-single-f12-r1-c6_S153_.trimmed.mdup.bam	0.118579212916246	229	1.82
fucci-wt-single-f12-r1-c5_S152_L001_.trimmed.mdup.bam	0.5	0	0
fucci-wt-single-f12-r1-c4_S53_L001_.trimmed.mdup.bam	0.0346666666666667	1	0.01
fucci-wt-single-f12-r1-c4_S151_L001_.trimmed.mdup.bam	0.0219106047326906	1	0.01
fucci-wt-single-f12-r1-c4_S151_.trimmed.mdup.bam	0.0120097470410768	218	1.61
fucci-wt-single-f12-r1-c3_S150_L001_.trimmed.mdup.bam	0.111111111111111	0	0
fucci-wt-single-f12-r1-c2_S51_L001_.trimmed.mdup.bam	0.215777262180974	3	0.03
fucci-wt-single-f12-r1-c2_S149_L001_.trimmed.mdup.bam	0.111111111111111	0	0
fucci-wt-single-f12-r1-c2_S149_.trimmed.mdup.bam	0	158	1.32
fucci-wt-single-f12-r1-c1_S50_L001_.trimmed.mdup.bam	0.0472305389221557	90	0.67
fucci-wt-single-f12-r1-c1_S148_L001_.trimmed.mdup.bam	0.0660377358490566	0	0
fucci-wt-single-f12-r1-c1_S148_.trimmed.mdup.bam	0.0272075683601366	142	1.05
fucci-wt-single-f11-r7-c6_S146_L001_.trimmed.mdup.bam	0.108108108108108	0	0
fucci-wt-single-f11-r7-c6_S146_.trimmed.mdup.bam	0.0128798661572652	145	1.06
fucci-wt-single-f11-r7-c5_S145_L001_.trimmed.mdup.bam	0.307692307692308	0	0
fucci-wt-single-f11-r7-c5_S145_.trimmed.mdup.bam	0.158007913297781	37	0.3
fucci-wt-single-f11-r7-c4_S46_L001_.trimmed.mdup.bam	0.12	1	0.01
fucci-wt-single-f11-r7-c4_S144_L001_.trimmed.mdup.bam	0	0	0
fucci-wt-single-f11-r7-c4_S144_.trimmed.mdup.bam	0.221471375749076	160	1.38
fucci-wt-single-f11-r7-c3_S143_L001_.trimmed.mdup.bam	0.128205128205128	0	0
fucci-wt-single-f11-r7-c3_S143_.trimmed.mdup.bam	0.0146321908198036	72	0.53
fucci-wt-single-f11-r7-c2_S142_L001_.trimmed.mdup.bam	0.28125	0	0
fucci-wt-single-f11-r7-c2_S142_.trimmed.mdup.bam	0.0635486041816536	57	0.44
fucci-wt-single-f11-r7-c1_S141_L001_.trimmed.mdup.bam	0.5	0	0
fucci-wt-single-f11-r6-c7_S140_L001_.trimmed.mdup.bam	0.117647058823529	0	0
fucci-wt-single-f11-r6-c7_S140_.trimmed.mdup.bam	0.0116654256639365	128	0.93
fucci-wt-single-f11-r6-c6_S139_L001_.trimmed.mdup.bam	0.5	0	0
fucci-wt-single-f11-r6-c6_S139_.trimmed.mdup.bam	0.0375137513751375	13	0.1
fucci-wt-single-f11-r6-c5_S138_L001_.trimmed.mdup.bam	0.0864197530864197	0	0
fucci-wt-single-f11-r6-c5_S138_.trimmed.mdup.bam	0.0126521652364797	94	0.7
fucci-wt-single-f11-r6-c4_S137_L001_.trimmed.mdup.bam	0.5	0	0
fucci-wt-single-f11-r6-c4_S137_.trimmed.mdup.bam	0.0926329276105061	14	0.11
fucci-wt-single-f11-r6-c3_S38_L001_.trimmed.mdup.bam	0.0287367046090689	18	0.14
fucci-wt-single-f11-r6-c3_S136_L001_.trimmed.mdup.bam	0.113636363636364	0	0
fucci-wt-single-f11-r6-c3_S136_.trimmed.mdup.bam	0.0100397107266634	173	1.27
fucci-wt-single-f11-r6-c2_S135_L001_.trimmed.mdup.bam	0.416666666666667	0	0
fucci-wt-single-f11-r6-c2_S135_.trimmed.mdup.bam	0.0203201113430759	5	0.04
fucci-wt-single-f11-r6-c1_S134_L001_.trimmed.mdup.bam	0.416666666666667	0	0
fucci-wt-single-f11-r6-c1_S134_.trimmed.mdup.bam	0.0160746179797579	42	0.32
fucci-wt-single-f11-r5-c7_S133_L001_.trimmed.mdup.bam	0.219512195121951	0	0
fucci-wt-single-f11-r5-c7_S133_.trimmed.mdup.bam	0.0203780439348357	86	0.64
fucci-wt-single-f11-r5-c6_S132_L001_.trimmed.mdup.bam	0.416666666666667	0	0
fucci-wt-single-f11-r5-c6_S132_.trimmed.mdup.bam	0.0206259399842441	9	0.07
